院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	イコサペント酸エチル粒状カプセル300mg「日医工」	Ethyl Icosapentate	日医工		カプセル：内服	300mg1包	17.80円／包	後	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M2065	118437201	薬価収載2008.07.04				トコフェロール，ゼラチン，コハク化ゼラチン，グリセリン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル
	イコサペント酸エチル粒状カプセル600mg「TC」		東洋カプセル	ニプロ	カプセル：内服	600mg1包	33.00円／包	後	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M3045	118587401，118587402	薬価収載2008.07.04	〓38	微黄透明		トコフェロール，ゼラチン，コハク化ゼラチン，濃グリセリン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル
	イコサペント酸エチル粒状カプセル600mg「TCK」	Ethyl Icosapentate	辰巳化学		カプセル：内服	600mg1包	33.00円／包	後	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M3053	118411201	薬価収載2008.07.04	TU307	微黄透明		トコフェロール，ゼラチン，コハク化ゼラチン，濃グリセリン，エチルパラベン，プロピルパラベン
	イコサペント酸エチル粒状カプセル600mg「サワイ」	Ethyl Icosapentate	沢井製薬		カプセル：内服	600mg1包	33.00円／包	後	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M3061	118586701	薬価収載2008.07.04				グリセリン，ゼラチン，D-ソルビトール，トコフェロール
	イコサペント酸エチル粒状カプセル600mg「日医工」	Ethyl Icosapentate	日医工		カプセル：内服	600mg1包	33.00円／包	後	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M3070	118438901	薬価収載2008.07.04				トコフェロール，ゼラチン，コハク化ゼラチン，グリセリン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル
	イコサペント酸エチル粒状カプセル900mg「TC」		東洋カプセル	ニプロ	カプセル：内服	900mg1包	48.40円／包	後	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M4041	118589801，118589802	薬価収載2008.07.04	〓39	微黄透明		トコフェロール，ゼラチン，コハク化ゼラチン，濃グリセリン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル
	イコサペント酸エチル粒状カプセル900mg「TCK」	Ethyl Icosapentate	辰巳化学		カプセル：内服	900mg1包	48.40円／包	後	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M4050	118412901	薬価収載2008.07.04	TU308	微黄透明		トコフェロール，ゼラチン，コハク化ゼラチン，濃グリセリン，エチルパラベン，プロピルパラベン
	イコサペント酸エチル粒状カプセル900mg「サワイ」	Ethyl Icosapentate	沢井製薬		カプセル：内服	900mg1包	48.40円／包	後	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M4068	118588101	薬価収載2008.07.04				グリセリン，ゼラチン，D-ソルビトール，トコフェロール
	イコサペント酸エチル粒状カプセル900mg「日医工」	Ethyl Icosapentate	日医工		カプセル：内服	900mg1包	48.40円／包	後	EPA剤	339，218	イコサペント酸エチル	ethyl icosapentate（JP）	3399004M4076	118439601	薬価収載2008.07.04				トコフェロール，ゼラチン，コハク化ゼラチン，グリセリン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル
	イセコバミン注500μg	Isecobamin	コーアイセイ	日本ジェネリック	注射液：注射	0.5mg1管	56.00円／管	後処	補酵素型ビタミンB12	313	メコバラミン	mecobalamin（JP）	3136403A1213	107114601，107114615	薬価収載2008.12.19				D-マンニトール，pH調節剤
	イソプリノシン錠400mg	Isoprinosine	持田製薬		錠：内服	400mg1錠	213.60円／錠	処	免疫賦活剤	629	イノシン プラノベクス	inosine pranobex（JAN）	3999007F1031	108832801	薬価収載2008.06.20	MO604	白		結晶セルロース，バレイショデンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	【削除品】イプリプラスト錠200mg	Ipriplast	日医工		錠：内服	200mg1錠	9.50円／錠	後処	イソフラボン系骨粗鬆症治療剤	399	イプリフラボン	ipriflavone（JP）	3999008F1303	108834223	薬価削除2015.03.31				トウモロコシデンプン，ヒドロキシプロピルセルロース，カルメロース，タルク，ステアリン酸マグネシウム
	イプリフラボン錠200mg「YD」	Ipriflavone	陽進堂	日本ジェネリック	錠：内服	200mg1錠	9.50円／錠	後処	イソフラボン系骨粗鬆症治療剤	399	イプリフラボン	ipriflavone（JP）	3999008F1419	108834229，108834236	薬価収載2013.12.13	YD052	白～帯黄白		部分アルファー化デンプン，ヒドロキシプロピルセルロース，カルメロースCa，ステアリン酸Mg，ラウリル硫酸Na
	イプリフラボン錠200mg「サワイ」	Ipriflavone	沢井製薬		錠：内服	200mg1錠	9.50円／錠	後処	イソフラボン系骨粗鬆症治療剤	399	イプリフラボン	ipriflavone（JP）	3999008F1443	108834203	薬価収載2015.03.01	SW723	白～帯黄白		軽質無水ケイ酸，ステアリン酸Mg，トウモロコシデンプン，ヒドロキシプロピルセルロース
	【削除品】イプリフラボン錠200mg「タイヨー」	Ipriflavone	テバ製薬		錠：内服	200mg1錠	9.50円／錠	後処	イソフラボン系骨粗鬆症治療剤	399	イプリフラボン	ipriflavone（JP）	3999008F1320	108834204，108834206	薬価削除2015.03.31				ステアリン酸マグネシウム，トウモロコシデンプン，乳糖水和物，ヒドロキシプロピルセルロース，部分アルファー化デンプン
	イプリフラボン錠200mg「ツルハラ」	Ipriflavone「TSURUHARA」	鶴原製薬		錠：内服	200mg1錠	9.50円／錠	後処	イソフラボン系骨粗鬆症治療剤	399	イプリフラボン	ipriflavone（JP）	3999008F1427	108834233	薬価収載2013.12.13	HT5V	白～帯黄白		低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，カルメロースカルシウム，ステアリン酸マグネシウム
	イプリフラボン錠200mg「テバ」	Ipriflavone“TEVA”	大正薬品工業	テバ製薬	錠：内服	200mg1錠	9.50円／錠	後処	イソフラボン系骨粗鬆症治療剤	399	イプリフラボン	ipriflavone（JP）	3999008F1400	108834239	薬価収載2013.06.01	〓259 TYK259	白～帯黄白		トウモロコシデンプン，部分アルファー化デンプン，ヒドロキシプロピルセルロース，クロスポビドン，無水ケイ酸，タルク，ステアリン酸マグネシウム
	イプリフラボン錠200mg「日医工」	Ipriflavone	日医工		錠：内服	200mg1錠	9.50円／錠	後処	イソフラボン系骨粗鬆症治療剤	399	イプリフラボン	ipriflavone（JP）	3999008F1435	108834223	薬価収載2014.05.01	〓149 〓149	白～帯黄白		トウモロコシデンプン，ヒドロキシプロピルセルロース，カルメロース，タルク，ステアリン酸マグネシウム
	イムセラカプセル0.5mg	Imusera	田辺三菱製薬		カプセル：内服	0.5mg1カプセル	8,148.70円／カプセル	劇処	多発性硬化症治療剤	399	フィンゴリモド塩酸塩	fingolimod hydrochloride（JAN）	3999029M1029	121051401	薬価収載2011.11.25	FTY0.5mg	明るい黄／白		D-マンニトール，ステアリン酸マグネシウム，ゼラチン，酸化チタン，三二酸化鉄
	イムフレックスCPD－MAP【本文未収載】		テルモ		その他：注射			処		333	血液保存液C液　赤血球保存液MAP液（7）		333950HX1023						
	イムフレックスCPD－MAP【本文未収載】		テルモ		その他：注射			処		333	血液保存液C液　赤血球保存液MAP液（7）		333950HX2020						
	イムラン錠50mg	Imuran	アスペンジャパン		錠：内服	50mg1錠	148.50円／錠	局処	免疫抑制剤	399	アザチオプリン	azathioprine（JP）	3999005F1059	108827403		GX CH1	淡黄白	○	乳糖水和物，トウモロコシデンプン，部分アルファー化デンプン，ステアリン酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール400
	イラリス皮下注用150mg	Ilaris	ノバルティスファーマ		注射用：注射	150mg1瓶	1,420,162.00円／瓶	生劇処	ヒト型抗ヒトIL-1βモノクローナル抗体製剤	399	カナキヌマブ（遺伝子組換え）	canakinumab（genetical recombination）（JAN）	3999434D1022	121237201	薬価収載2011.11.25				精製白糖，L-ヒスチジン，L-ヒスチジン塩酸塩水和物，ポリソルベート80
	インクレミンシロップ5％	Incremin	アルフレッサファーマ		シロップ：内服	1mL	6.10円／mL	後	鉄欠乏性貧血治療剤	322	溶性ピロリン酸第二鉄	ferric pyrophosphate，soluble（JAN）	3222012Q1030	107294502	薬価収載2007.12.21				ソルビン酸，安息香酸ナトリウム，D-ソルビトール，香料，バニリン，エタノール，黄色5号，塩酸，水酸化ナトリウム
	【削除品】イントラリピッド輸液10％	Intralipid	フレゼニウスカービジャパン		注射液：注射	100mL1袋	403.00円／袋	後処	脂肪剤・軟膏基剤	329	ダイズ油	soybean oil（JP）	3299502A2049		薬価削除2015.03.31				精製卵黄レシチン（乳化剤），濃グリセリン（等張化剤），水酸化ナトリウム（pH調整剤）
	【削除品】イントラリピッド輸液20％	Intralipid	フレゼニウスカービジャパン		注射液：注射	100mL1袋	508.00円／袋	後処	脂肪剤・軟膏基剤	329	ダイズ油	soybean oil（JP）	3299505A4053		薬価削除2015.03.31				精製卵黄レシチン（乳化剤），濃グリセリン（等張化剤），水酸化ナトリウム（pH調整剤）
	【削除品】イントラリピッド輸液20％	Intralipid	フレゼニウスカービジャパン		注射液：注射	250mL1袋	1,000.00円／袋	後処	脂肪剤・軟膏基剤	329	ダイズ油	soybean oil（JP）	3299505A5050		薬価削除2015.03.31				精製卵黄レシチン（乳化剤），濃グリセリン（等張化剤），水酸化ナトリウム（pH調整剤）
	イントラリポス輸液10％	Intralipos	大塚製薬工場		注射液：注射	250mL1袋	664.00円／袋	後処	脂肪剤・軟膏基剤	329	ダイズ油	soybean oil（JP）	3299504A4032	107653003	薬価収載2008.06.20				精製卵黄レシチン，濃グリセリン，水酸化ナトリウム（pH調整剤）
	イントラリポス輸液20％	Intralipos	大塚製薬工場		注射液：注射	20％50mL1袋	435.00円／袋	後処	脂肪剤・軟膏基剤	329	ダイズ油	soybean oil（JP）	3299505A6030	107657802	薬価収載2008.06.20				精製卵黄レシチン，濃グリセリン，水酸化ナトリウム（pH調整剤）
	イントラリポス輸液20％	Intralipos	大塚製薬工場		注射液：注射	20％100mL1袋	508.00円／袋	後処	脂肪剤・軟膏基剤	329	ダイズ油	soybean oil（JP）	3299505A4045	107655403	薬価収載2008.06.20				精製卵黄レシチン，濃グリセリン，水酸化ナトリウム（pH調整剤）
	イントラリポス輸液20％	Intralipos	大塚製薬工場		注射液：注射	20％250mL1袋	1,000.00円／袋	後処	脂肪剤・軟膏基剤	329	ダイズ油	soybean oil（JP）	3299505A5041	107656103	薬価収載2008.06.20				精製卵黄レシチン，濃グリセリン，水酸化ナトリウム（pH調整剤）
	ヴィーン3G輸液	Veen－3G	興和	興和創薬	注射液：注射	200mL1瓶	144.00円／瓶	処	電解質輸液	331	維持液		3319562A4030	120660901	薬価収載2012.06.22				塩酸（pH調整剤）
	ヴィーン3G輸液	Veen－3G	興和	興和創薬	注射液：注射	500mL1瓶	185.00円／瓶	処	電解質輸液	331	維持液		3319562A2045	114581602	薬価収載2012.06.22				塩酸（pH調整剤）
	ヴィーンD輸液	Veen－D	興和	興和創薬	注射液：注射	200mL1瓶	163.00円／瓶	処	体液用剤	331	ブドウ糖加酢酸リンゲル液	glucose・acetated ringer's solution	3319551A9041	120661601	薬価収載2012.06.22				塩酸（pH調整剤）
	ヴィーンD輸液	Veen－D	興和	興和創薬	注射液：注射	500mL1瓶	193.00円／瓶	処	体液用剤	331	ブドウ糖加酢酸リンゲル液	glucose・acetated ringer's solution	3319551A2063	107939502	薬価収載2012.06.22				塩酸（pH調整剤）
	ヴィーンF輸液	Veen－F	興和	興和創薬	注射液：注射	500mL1瓶	153.00円／瓶	処	細胞外液補充液	331	酢酸リンゲル液	acetated ringer's solution	3319557A1048	107963002	薬価収載2012.06.22				塩酸（pH調整剤）
	ウタゲン配合散	Utagen	全星薬品工業	全星薬品，高田製薬	散：内服	1g	9.10円／g	後処	アシドーシス・酸性尿改善剤	394	クエン酸カリウム・クエン酸ナトリウム水和物	potassium citrate・sodium citrate hydrate	3949101A1130	108577801，108577802	薬価収載2009.09.25				無水クエン酸，乳糖水和物，黄色5号，香料
	ウラリット－U配合散	Uralyt	日本ケミファ		散：内服	1g	21.20円／g	処	アシドーシス・酸性尿改善剤	394	クエン酸カリウム・クエン酸ナトリウム水和物	potassium citrate・sodium citrate hydrate	3949101A1149	108576102	薬価収載2009.09.25				黄色5号，無水クエン酸，レモン油
	ウラリット配合錠	Uralyt	日本ケミファ		錠：内服	1錠	10.90円／錠	処	アシドーシス・酸性尿改善剤	394	クエン酸カリウム・クエン酸ナトリウム水和物	potassium citrate・sodium citrate hydrate	3949101F1073	108580802	薬価収載2009.09.25	NCP U	白	○	無水クエン酸，結晶セルロース，部分アルファー化デンプン，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，カルナウバロウ
	ウリアデック錠20mg	Uriadec	三和化学研究所		錠：内服	20mg1錠	21.20円／錠	処	非プリン型選択的キサンチンオキシダーゼ阻害剤・高尿酸血症治療剤	394	トピロキソスタット	topiroxostat（JAN）	3949004F1028	122658401	薬価収載2013.08.27	Sc341／20	白～淡黄白		乳糖水和物，結晶セルロース，クロスカルメロースNa，ヒドロキシプロピルセルロース，ステアリン酸Mg
	ウリアデック錠40mg	Uriadec	三和化学研究所		錠：内服	40mg1錠	40.00円／錠	処	非プリン型選択的キサンチンオキシダーゼ阻害剤・高尿酸血症治療剤	394	トピロキソスタット	topiroxostat（JAN）	3949004F2024	122659101	薬価収載2013.08.27	Sc342／40	白～淡黄白	○	乳糖水和物，結晶セルロース，クロスカルメロースNa，ヒドロキシプロピルセルロース，ステアリン酸Mg
	ウリアデック錠60mg	Uriadec	三和化学研究所		錠：内服	60mg1錠	58.00円／錠	処	非プリン型選択的キサンチンオキシダーゼ阻害剤・高尿酸血症治療剤	394	トピロキソスタット	topiroxostat（JAN）	3949004F3020	122660701	薬価収載2013.08.27	Sc343／60	白～淡黄白	○	乳糖水和物，結晶セルロース，クロスカルメロースNa，ヒドロキシプロピルセルロース，ステアリン酸Mg
	ウリンメット配合散	Urinmet	沢井製薬		散：内服	1g	9.10円／g	後処	アシドーシス・酸性尿改善剤	394	クエン酸カリウム・クエン酸ナトリウム水和物	potassium citrate・sodium citrate hydrate	3949101A1157	116295001	薬価収載2009.09.25	SW-URU	淡橙		クエン酸，黄色5号，香料
	ウリンメット配合錠	Urinmet	沢井製薬		錠：内服	1錠	5.60円／錠	後処	アシドーシス・酸性尿改善剤	394	クエン酸カリウム・クエン酸ナトリウム水和物	potassium citrate・sodium citrate hydrate	3949101F1081	116294301	薬価収載2009.09.25	SW URM	白	○	クエン酸，ステアリン酸Mg，乳糖，ヒドロキシプロピルセルロース，ポビドン
	ウロアシス配合散	Uroacis	日医工		散：内服	1g	9.10円／g	後処	アシドーシス・酸性尿改善剤	394	クエン酸カリウム・クエン酸ナトリウム水和物	potassium citrate・sodium citrate hydrate	3949101A1165	116296701	薬価収載2009.09.25				無水クエン酸，乳糖，黄色5号，香料
	ウロキナーゼ注「フジ」24万	Urokinase「Fuji」	わかもと製薬		注射用：注射	240,000単位1瓶	4,087.00円／瓶	生処	血栓溶解剤	395	ウロキナーゼ	urokinase（JP）	3954400D6040	108616403，108616404	薬価収載2002.07.05				人血清アルブミン（アルブミン），クエン酸ナトリウム水和物，リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム
	ウロキナーゼ注「フジ」60,000	Urokinase「Fuji」	わかもと製薬		注射用：注射	60,000単位1瓶	1,177.00円／瓶	生処	血栓溶解剤	395	ウロキナーゼ	urokinase（JP）	3954400D4071	108604102，108604103	薬価収載2002.07.05				人血清アルブミン（アルブミン），クエン酸ナトリウム水和物，リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム
	ウロナーゼ冠動注用12万単位	Uronase	持田製薬		動注用：注射	120,000単位1瓶	6,437.00円／瓶	生処	血栓溶解剤	395	ウロキナーゼ	urokinase（JP）	3954400D5043	108609601	薬価収載2007.12.21				精製ゼラチン，乳糖水和物，塩化ナトリウム，無水リン酸一水素ナトリウム，結晶リン酸二水素ナトリウム
	ウロナーゼ静注用6万単位	Uronase	持田製薬		静注用：注射	60,000単位1瓶	3,090.00円／瓶	生処	血栓溶解剤	395	ウロキナーゼ	urokinase（JP）	3954400D4080	108606501	薬価収載2007.12.21				精製ゼラチン，塩化ナトリウム，無水リン酸一水素ナトリウム，結晶リン酸二水素ナトリウム
	ウロナーゼ静注用24万単位	Uronase	持田製薬		静注用：注射	240,000単位1瓶	8,917.00円／瓶	生処	血栓溶解剤	395	ウロキナーゼ	urokinase（JP）	3954400D6058	108617101	薬価収載2007.12.21				精製ゼラチン，乳糖水和物，塩化ナトリウム，無水リン酸一水素ナトリウム，結晶リン酸二水素ナトリウム
	ウロミテキサン注100mg	Uromitexan	塩野義製薬		注射液：注射	100mg1mL1管	426.00円／管	処	イホスファミド・シクロホスファミド誘発膀胱障害抑制剤	392	メスナ	mesna（JAN）	3929406A1020	108552501	薬価収載1994.12.02				水酸化ナトリウム，注射用水
	ウロミテキサン注400mg	Uromitexan	塩野義製薬		注射液：注射	400mg4mL1管	999.00円／管	処	イホスファミド・シクロホスファミド誘発膀胱障害抑制剤	392	メスナ	mesna（JAN）	3929406A2026	108553201	薬価収載1994.12.02				水酸化ナトリウム，注射用水
	【削除品】エアリートクリーム0.3％	Airleet	東光薬品工業	ラクール薬品販売	クリーム：外用	1g	7.20円／g	後	抗炎症血行促進・皮膚保湿剤	333	ヘパリン類似物質	heparinoid	3339950N1027	115560002，115560003	薬価削除2015.09.30〔代替品：ヘパリン類似物質クリーム0.3％「ラクール」〕	〓208	白		セトステアリルアルコール，エデト酸Na，チモール，ジエタノールアミン，ステアリン酸，1,3－ブチレングリコール，合成スクワラン，ステアリン酸ポリオキシル，モノステアリン酸グリセリン
	【削除品】エアリートローション0.3％	Airleet	東光薬品工業	ラクール薬品販売	液：外用	1g	7.20円／g	後	抗炎症血行促進・皮膚保湿剤	333	ヘパリン類似物質	heparinoid	3339950Q1058	117046702，117046703	薬価削除2015.09.30〔代替品：ヘパリン類似物質ローション0.3％「ラクール」〕	〓702	白		セトステアリルアルコール，エデト酸Na，チモール，ジエタノールアミン，パラベン，ステアリン酸，1,3-ブチレングリコール，合成スクワラン，ステアリン酸ポリオキシル，モノステアリン酸グリセリン
	エカテニン筋注10単位	Ekatenin	共立製薬	ビオメディクス	注射液：注射	10エルカトニン単位1mL1管	70.00円／管	後劇処	合成カルシトニン誘導体	399	エルカトニン	elcatonin（JP）	3999401A2257	108876201，108876205，108876206	薬価収載2009.09.01				塩化ナトリウム，pH調節剤
	エカテニン筋注20単位	Ekatenin	共立製薬	ビオメディクス	注射液：注射	20エルカトニン単位1mL1管	106.00円／管	後劇処	合成カルシトニン誘導体	399	エルカトニン	elcatonin（JP）	3999401A3130	116957701，116957704，116957705	薬価収載2009.09.01				塩化ナトリウム，pH調節剤
	【削除品】エカルトニン注10	Ecaltonin	ニプロファーマ		注射液：注射	10エルカトニン単位1mL1管	70.00円／管	後劇処	合成カルシトニン誘導体	399	エルカトニン	elcatonin（JP）	3999401A2214	108889201	薬価削除2015.03.31〔代替品：エルカトニン筋注10単位「NP」〕				リン酸水素ナトリウム水和物，無水リン酸二水素ナトリウム，等張化剤，pH調整剤
	【削除品】エカルトニン注40	Ecaltonin	ニプロファーマ		注射液：注射	40エルカトニン単位1mL1管	258.00円／管	後劇処	合成カルシトニン誘導体	399	エルカトニン	elcatonin（JP）	3999401A1188	108873101	薬価削除2015.03.31〔代替品：エルカトニン注40単位「NP」〕				リン酸水素ナトリウム水和物，無水リン酸二水素ナトリウム，等張化剤，pH調整剤
	エクア錠50mg	Equa	ノバルティスファーマ		錠：内服	50mg1錠	87.70円／錠	処	選択的DPP-4阻害剤（2型糖尿病治療剤）	396	ビルダグリプチン	vildagliptin（JAN）	3969011F1020	119807201	薬価収載2010.04.16	NVR／FB NVR FB	白～微黄白	○	セルロース，乳糖，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム
	エクジェイド懸濁用錠125mg	Exjade	ノバルティスファーマ		錠：内服	125mg1錠	1,194.80円／錠	劇処	鉄キレート剤	392	デフェラシロクス	deferasirox（JAN）	3929008X1029	118332001	薬価収載2008.06.13	NVR／J125 NVR J125	白～微黄白		クロスポビドン，乳糖，セルロース，ポビドン，ラウリル硫酸ナトリウム，無水ケイ酸，ステアリン酸マグネシウム
	エクジェイド懸濁用錠500mg	Exjade	ノバルティスファーマ		錠：内服	500mg1錠	4,756.40円／錠	劇処	鉄キレート剤	392	デフェラシロクス	deferasirox（JAN）	3929008X2025	118333701	薬価収載2008.06.13	NVR／J500 NVR J500	白～微黄白		クロスポビドン，乳糖，セルロース，ポビドン，ラウリル硫酸ナトリウム，無水ケイ酸，ステアリン酸マグネシウム
	エクストラニール腹膜透析液		バクスター		注射液：注射	1.5L1袋	936.00円／袋	処	腹膜透析剤	342	腹膜透析液（イコデキストリン含有）	peritoneal dialysis solution（icodextrin）	3420432A1038	115170101	薬価収載2009.03.24				塩酸，水酸化ナトリウム，pH調整剤
	エクストラニール腹膜透析液		バクスター		注射液：注射	1.5L1袋（排液用バッグ付）	2,064.00円／袋	処	腹膜透析剤	342	腹膜透析液（イコデキストリン含有）	peritoneal dialysis solution（icodextrin）	3420432A2034	115201201	薬価収載2009.03.24				塩酸，水酸化ナトリウム，pH調整剤
	エクストラニール腹膜透析液		バクスター		注射液：注射	2L1袋	1,349.00円／袋	処	腹膜透析剤	342	腹膜透析液（イコデキストリン含有）	peritoneal dialysis solution（icodextrin）	3420432A3030	115172501	薬価収載2009.03.24				塩酸，水酸化ナトリウム，pH調整剤
	エクストラニール腹膜透析液		バクスター		注射液：注射	2L1袋（排液用バッグ付）	2,423.00円／袋	処	腹膜透析剤	342	腹膜透析液（イコデキストリン含有）	peritoneal dialysis solution（icodextrin）	3420432A4037	115173201	薬価収載2009.03.24				塩酸，水酸化ナトリウム，pH調整剤
	エコラン錠80mg	Ecolan	三和化学研究所		錠：内服	80mg1錠	5.60円／錠	後	SH酵素賦活剤	399	L-システイン	L-cysteine（JP）(cysteine（INN）)	3999006F2041	108830401	薬価収載2005.12.16	Sc305	白		ステアリン酸Mg，結晶セルロース，乳糖水和物，ヒプロメロース，カルナウバロウ，酸化チタン
	エスアリネート注50mg【経過措置】	S Allynate	日新製薬－山形		注射液：注射	50mg20mL1管	56.00円／管	後処	活性型ビタミンB1	312	フルスルチアミン	fursultiamine（JAN）	3122401A4129	106841202	薬価削除予定2016.03.31				ブドウ糖，pH調整剤
	エスカトニール筋注10単位	Escatonyl	東和薬品		注射液：注射	10エルカトニン単位1mL1管	70.00円／管	後劇処	合成カルシトニン誘導体	399	エルカトニン	elcatonin（JP）	3999401A2222	108878601	薬価収載2005.12.16				等張化剤（塩化Na），pH調整剤（塩酸，水酸化Na）
	エスカトニール筋注20単位	Escatonyl	東和薬品		注射液：注射	20エルカトニン単位1mL1管	106.00円／管	後劇処	合成カルシトニン誘導体	399	エルカトニン	elcatonin（JP）	3999401A3059	116959101	薬価収載2005.07.08				L-アルギニン塩酸塩，ヒドロキシプロピルセルロース，等張化剤，塩化Na，pH調整剤，塩酸，水酸化Na
	エスポー注射液750	Espo	協和発酵キリン	協和発酵キリン	注射液：注射	750国際単位0.5mL1管	924.00円／管	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412A7028	108986801，108986802，108986803	薬価収載1996.12.13				ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
	エスポー注射液750シリンジ	Espo	協和発酵キリン	協和発酵キリン	キット：注射	750国際単位0.5mL1筒	710.00円／筒	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412G1022	115130501，115130502，115130503	薬価収載2002.12.13				ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
	エスポー注射液1500	Espo	協和発酵キリン	協和発酵キリン	注射液：注射	1,500国際単位2mL1瓶	1,921.00円／瓶	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412A1020	108980601，108980602，108980603					ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
	エスポー注射液1500シリンジ	Espo	協和発酵キリン	協和発酵キリン	キット：注射	1,500国際単位2mL1筒	1,163.00円／筒	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412G2029	115131201，115131202，115131203	薬価収載2002.12.13				ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
	エスポー注射液3000	Espo	協和発酵キリン	協和発酵キリン	注射液：注射	3,000国際単位2mL1瓶	3,292.00円／瓶	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412A2026	108981301，108981302，108981303					ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
	エスポー注射液3000シリンジ	Espo	協和発酵キリン	協和発酵キリン	キット：注射	3,000国際単位2mL1筒	2,057.00円／筒	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412G3025	115132901，115132902，115132903	薬価収載2002.12.13				ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
	エスポー皮下用6000	Espo	協和発酵キリン	協和発酵キリン	注射液：注射	6,000国際単位0.5mL1管	8,664.00円／管	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412A3022	108982001，108982002，108982003	薬価収載1995.03.17				ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
	エスポー皮下用6000シリンジ	Espo	協和発酵キリン	協和発酵キリン	キット：注射	6,000国際単位0.5mL1筒	8,429.00円／筒	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412G4021	115133601，115133602，115133603	薬価収載2002.12.13				ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
	エスポー皮下用9000	Espo	協和発酵キリン	協和発酵キリン	注射液：注射	9,000国際単位0.5mL1管	12,888.00円／管	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412A4029	108983701，108983702，108983703	薬価収載1995.03.17				ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
	エスポー皮下用9000シリンジ	Espo	協和発酵キリン	協和発酵キリン	キット：注射	9,000国際単位0.5mL1筒	11,852.00円／筒	生劇処	ヒトエリスロポエチン	399	エポエチン アルファ（遺伝子組換え）	epoetin alfa（genetical recombination）（JP）	3999412G5028	115134301，115134302，115134303	薬価収載2002.12.13				ポリソルベート80，L-アルギニン塩酸塩，リン酸二水素ナトリウム，等張化剤，pH調節剤
