院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	イロクテイト静注用1000	Eloctate	バイオジェン・ジャパン		静注用：注射	1,000国際単位1瓶（溶解液付）	92,050.00円／瓶	生処	遺伝子組換え血液凝固第VIII因子Fc領域融合蛋白質製剤	634	エフラロクトコグ アルファ（遺伝子組換え）	efraloctocog alfa（genetical recombination）（JAN）	6343442D4021	124031301	薬価収載2015.02.24				精製白糖，塩化ナトリウム，L-ヒスチジン，塩化カルシウム水和物，ポリソルベート20
	イロクテイト静注用1500	Eloctate	バイオジェン・ジャパン		静注用：注射	1,500国際単位1瓶（溶解液付）	132,105.00円／瓶	生処	遺伝子組換え血液凝固第VIII因子Fc領域融合蛋白質製剤	634	エフラロクトコグ アルファ（遺伝子組換え）	efraloctocog alfa（genetical recombination）（JAN）	6343442D5028	124032001	薬価収載2015.02.24				精製白糖，塩化ナトリウム，L-ヒスチジン，塩化カルシウム水和物，ポリソルベート20
	イロクテイト静注用2000	Eloctate	バイオジェン・ジャパン		静注用：注射	2,000国際単位1瓶（溶解液付）	170,702.00円／瓶	生処	遺伝子組換え血液凝固第VIII因子Fc領域融合蛋白質製剤	634	エフラロクトコグ アルファ（遺伝子組換え）	efraloctocog alfa（genetical recombination）（JAN）	6343442D6024	124033701	薬価収載2015.02.24				精製白糖，塩化ナトリウム，L-ヒスチジン，塩化カルシウム水和物，ポリソルベート20
	イロクテイト静注用3000	Eloctate	バイオジェン・ジャパン		静注用：注射	3,000国際単位1瓶（溶解液付）	244,983.00円／瓶	生処	遺伝子組換え血液凝固第VIII因子Fc領域融合蛋白質製剤	634	エフラロクトコグ アルファ（遺伝子組換え）	efraloctocog alfa（genetical recombination）（JAN）	6343442D7020	124034401	薬価収載2015.02.24				精製白糖，塩化ナトリウム，L-ヒスチジン，塩化カルシウム水和物，ポリソルベート20
	【削除品】インダストキット点滴静注用0.5g	Indast	テバ製薬		キット：注射	500mg1キット（生理食塩液100mL付）	1,493.00円／キット	後処	カルバペネム系抗生物質	613	イミペネム水和物・シラスタチンナトリウム	imipenem hydrate・cilastatin sodium	6139501G1040		薬価削除2015.03.31				炭酸水素ナトリウム
	インダスト点滴静注用0.5g	Indast	テバ製薬		静注用：注射	500mg1瓶	1,035.00円／瓶	後局処	カルバペネム系抗生物質	613	イミペネム水和物・シラスタチンナトリウム	imipenem hydrate・cilastatin sodium	6139501D2059	114420801，114420802	薬価収載2006.06.09				炭酸水素ナトリウム
	インダスト点滴静注用0.25g	Indast	テバ製薬		静注用：注射	250mg1瓶	795.00円／瓶	後局処	カルバペネム系抗生物質	613	イミペネム水和物・シラスタチンナトリウム	imipenem hydrate・cilastatin sodium	6139501D1036	117543101，117543102	薬価収載2006.07.07				炭酸水素ナトリウム
	インテレンス錠100mg	Intelence	ヤンセンファーマ		錠：内服	100mg1錠	636.40円／錠	劇処	抗ウイルス化学療法剤	625	エトラビリン	etravirine（JAN）	6250033F1020	118871401	薬価収載2009.01.16	TMC125／100	白～微黄白		ヒプロメロース，乳糖水和物，結晶セルロース，クロスカルメロースナトリウム，ステアリン酸マグネシウム，軽質無水ケイ酸
	イントロンA注射用1,000	Intron A	MSD		注射用：注射	1,000万国際単位1瓶（溶解液付）	13,663.00円／瓶	生劇処	遺伝子組換え型インターフェロン	639	インターフェロンアルファ-2b（遺伝子組換え）	interferon alfa-2b（genetical recombination）（JAN）	6399406D2028	111644102，111644103					グリシン，人血清アルブミン，無水リン酸一水素ナトリウム，リン酸二水素ナトリウム一水和物
	イントロンA注射用300	Intron A	MSD		注射用：注射	300万国際単位1瓶（溶解液付）	4,457.00円／瓶	生劇処	遺伝子組換え型インターフェロン	639	インターフェロンアルファ-2b（遺伝子組換え）	interferon alfa-2b（genetical recombination）（JAN）	6399406D1021	111643402，111643403					グリシン，人血清アルブミン，無水リン酸一水素ナトリウム，リン酸二水素ナトリウム一水和物
	イントロンA注射用600	Intron A	MSD		注射用：注射	600万国際単位1瓶（溶解液付）	8,551.00円／瓶	生劇処	遺伝子組換え型インターフェロン	639	インターフェロンアルファ-2b（遺伝子組換え）	interferon alfa-2b（genetical recombination）（JAN）	6399406D3024	111645802，111645803					グリシン，人血清アルブミン，無水リン酸一水素ナトリウム，リン酸二水素ナトリウム一水和物
	インビラーゼカプセル200mg	Invirase	中外製薬		カプセル：内服	200mg1カプセル	137.30円／カプセル	劇処	抗ウイルス・HIVプロテアーゼ阻害剤	625	サキナビルメシル酸塩	saquinavir mesilate（JAN）	6250010M1037	111433102	薬価収載2006.06.09	ROCHE0245	緑／淡褐		無水乳糖，結晶セルロース，ポビドン，デンプングリコール酸ナトリウム，タルク，ステアリン酸マグネシウム，ゼラチン，黒酸化鉄，黄色三二酸化鉄，三二酸化鉄，酸化チタン，食用青色2号，ラウリル硫酸ナトリウム
	インビラーゼ錠500mg	Invirase	中外製薬		錠：内服	500mg1錠	370.30円／錠	劇処	抗ウイルス・HIVプロテアーゼ阻害剤	625	サキナビルメシル酸塩	saquinavir mesilate（JAN）	6250010F1020	117658201	薬価収載2006.09.04	ROCHE／SQV500	薄黄赤～明るい灰黄赤又は薄赤みの黄		乳糖水和物，ポビドン，クロスカルメロースナトリウム，結晶セルロース，ステアリン酸マグネシウム，ヒプロメロース，タルク，酸化チタン，黄色三二酸化鉄，三二酸化鉄，トリアセチン
	インフルエンザHAワクチン“化血研”	Influenza HA Vaccine“KAKETSUKEN”	化学及血清療法研究所	アステラス製薬	注射液：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FA1020						ホルマリン（ホルムアルデヒド），チメロサール，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素カリウム
	インフルエンザHAワクチン“化血研”TF	Influenza HA Vaccine“KAKETSUKEN”TF	化学及血清療法研究所	アステラス製薬	注射液：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FA1071						ホルマリン（ホルムアルデヒドとして），フェノキシエタノール，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素カリウム
	インフルエンザHAワクチン「北里第一三共」1mL		北里第一三共ワクチン	北里薬品産業，第一三共	注射液：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FA1098						ホルマリン，リン酸水素ナトリウム水和物，リン酸二水素カリウム，塩化ナトリウム，ポリソルベート80，チメロサール，安定剤，緩衝剤，分散剤，保存剤
	インフルエンザHAワクチン「北里第一三共」シリンジ0.5mL		北里第一三共ワクチン	北里薬品産業，第一三共	キット：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FG1066						ホルマリン，リン酸水素ナトリウム水和物，リン酸二水素カリウム，塩化ナトリウム，ポリソルベート80，安定剤，緩衝剤，分散剤
	インフルエンザHAワクチン「北里第一三共」シリンジ0.25mL		北里第一三共ワクチン	北里薬品産業，第一三共	キット：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FG2020						ホルマリン，リン酸水素ナトリウム水和物，リン酸二水素カリウム，塩化ナトリウム，ポリソルベート80，安定剤，緩衝剤，分散剤
	インフルエンザHAワクチン「生研」	Influenza HA Vaccine“SEIKEN”	デンカ生研	アステラス製薬，武田薬品工業	注射液：注射			局生劇処	生物学的製剤	631	インフルエンザHAワクチン	influenza HA vaccine（JP）	631340FA1055						ホルマリン（ホルムアルデヒド），チメロサール，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素カリウム
	ヴァイデックスECカプセル125	Videx EC	ブリストル・マイヤーズ		腸溶性カプセル：内服	125mg1カプセル	1,071.10円／カプセル	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	ジダノシン	didanosine（JAN）	6250003M1029	114472701	薬価収載2001.03.09	BMS125mg 6671	白		デンプングリコール酸ナトリウム，カルメロースナトリウム，メタクリル酸コポリマーLD，ラウリル硫酸ナトリウム，ポリソルベート80，フタル酸ジエチル，水酸化ナトリウム，タルク，ゼラチン
	ヴァイデックスECカプセル200	Videx EC	ブリストル・マイヤーズ		腸溶性カプセル：内服	200mg1カプセル	1,620.60円／カプセル	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	ジダノシン	didanosine（JAN）	6250003M2025	114473401	薬価収載2001.03.09	BMS200mg 6672	白		デンプングリコール酸ナトリウム，カルメロースナトリウム，メタクリル酸コポリマーLD，ラウリル硫酸ナトリウム，ポリソルベート80，フタル酸ジエチル，水酸化ナトリウム，タルク，ゼラチン
	ウイントマイロン錠250	Wintomylon	第一三共		錠：内服	250mg1錠	24.70円／錠	処	合成抗菌剤	624	ナリジクス酸	nalidixic acid（JP）	6241001F1250	111352501，111352502	薬価収載2002.07.05	W／〓703	灰褐	○	トウモロコシデンプン，カルメロースカルシウム，ポリビニルアルコール部分けん化物，三二酸化鉄，ステアリン酸マグネシウム
	ウイントマイロン錠500	Wintomylon	第一三共		錠：内服	500mg1錠	46.10円／錠	処	合成抗菌剤	624	ナリジクス酸	nalidixic acid（JP）	6241001F2036	111359401，111359402		W500／〓704	灰褐	○	トウモロコシデンプン，カルメロースカルシウム，ポリビニルアルコール部分けん化物，三二酸化鉄，ステアリン酸マグネシウム
	ウイントマイロンシロップ5％	Wintomylon	ニプロパッチ	第一三共	シロップ：内服	5％1mL	6.40円／mL	処	合成抗菌剤	624	ナリジクス酸	nalidixic acid（JP）	6241001Q1073	111369302	薬価収載2008.06.20				カンテン末，カルメロースナトリウム，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，精製白糖，サッカリンナトリウム水和物，D-ソルビトール液，ステアリン酸ポリオキシル40，ジメチルポリシロキサン，二酸化ケイ素，グリセリン脂肪酸エステル，ソルビン酸，pH調節剤，黄色5号，香料，エチルバニリン，バニリン
	エアーナースクリーム5％	Airnurse	東光薬品工業	ラクール薬品販売	クリーム：外用	5％1g	142.40円／g	後	抗ウイルス剤	625	アシクロビル	aciclovir（JP）	6250701N1030	116541802，116541803	薬価収載2004.07.09	〓211	白		グリセリン，1,3-ブチレングリコール，ジメチルポリシロキサン，セタノール，ステアリン酸，ベヘン酸，流動パラフィン，スクワラン，ステアリン酸グリセリン，ステアリン酸ポリオキシル，ミリスチン酸イソプロピル，ポリオキシエチレン硬化ヒマシ油，水酸化Na
	エアーナース軟膏5％	Airnurse	東光薬品工業	ラクール薬品販売	軟膏・硬膏：外用	5％1g	142.40円／g	後局	抗ウイルス剤	625	アシクロビル	aciclovir（JP）	6250701M1051	115559402，115559403	薬価収載2003.07.04	〓210	白		マクロゴール，グリセリン
	エイムゲン	Aimmugen	化学及血清療法研究所	アステラス製薬	注射用：注射			生劇処	生物学的製剤	631	乾燥組織培養不活化A型肝炎ワクチン	freeze-dried inactivated tissue culture hepatitis A vaccine（生）	631340GD1030						乳糖水和物，D-ソルビトール，L-グルタミン酸ナトリウム，L-アルギニン塩酸塩，ポリソルベート80，塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素カリウム，塩化カリウム
	エクサシン注射液200	Exacin	旭化成ファーマ		注射液：注射	200mg2mL1管	561.00円／管	局処	アミノグリコシド系抗生物質	612	イセパマイシン硫酸塩	isepamicin sulfate（JP）	6123404A1078	110712801	薬価収載2005.12.16				亜硫酸水素ナトリウム，等張化剤，pH調節剤
	エクサシン注射液400	Exacin	旭化成ファーマ		注射液：注射	400mg2mL1管	1,098.00円／管	局処	アミノグリコシド系抗生物質	612	イセパマイシン硫酸塩	isepamicin sulfate（JP）	6123404A2031	110714201					亜硫酸水素ナトリウム，pH調節剤
	エサンブトール錠125mg	Esanbutol	サンド		錠：内服	125mg1錠	9.40円／錠	劇処	抗酸菌症治療剤	622	エタンブトール塩酸塩	ethambutol hydrochloride（JP）	6225001F1044	111347102	薬価収載2001.09.07	E125	黄		トウモロコシデンプン，結晶セルロース，乳糖水和物，ポビドン，ステアリン酸マグネシウム，ステアリン酸，ヒドロキシプロピルセルロース，酸化チタン，乾燥乳状白ラック，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール，サッカリンナトリウム水和物，リボフラビン
	エサンブトール錠250mg	Esanbutol	サンド		錠：内服	250mg1錠	18.60円／錠	劇処	抗酸菌症治療剤	622	エタンブトール塩酸塩	ethambutol hydrochloride（JP）	6225001F2040	111349502	薬価収載2001.09.07	E250	黄		トウモロコシデンプン，結晶セルロース，乳糖水和物，ポビドン，ステアリン酸マグネシウム，ステアリン酸，ヒドロキシプロピルセルロース，酸化チタン，乾燥乳状白ラック，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール，サッカリンナトリウム水和物，リボフラビン
	エジュラント錠25mg	Edurant	ヤンセンファーマ		錠：内服	25mg1錠	2,108.70円／錠	劇処	抗ウイルス化学療法剤〔非ヌクレオシド系逆転写酵素阻害剤（NNRTI）〕	625	リルピビリン塩酸塩	rilpivirine hydrochloride（JAN）	6250036F1024	121491801	薬価収載2012.05.29	TMC／25 TMC25	白～オフホワイト		乳糖水和物，クロスカルメロースナトリウム，ポビドン，ポリソルベート20，結晶セルロース，軽質無水ケイ酸，ステアリン酸マグネシウム，マクロゴール4000，ヒプロメロース，トリアセチン，酸化チタン
	エスカゾール錠200mg	Eskazole	グラクソ・スミスクライン		錠：内服	200mg1錠	414.30円／錠	劇処	ベンズイミダゾール系駆虫剤	642	アルベンダゾール	albendazole（JAN）	6429007F1033	111682302	薬価収載2007.12.21				乳糖水和物，ポビドン，結晶セルロース，トウモロコシデンプン，デンプングリコール酸ナトリウム，ラウリル硫酸ナトリウム，サッカリンナトリウム水和物，ステアリン酸マグネシウム，ヒプロメロース，プロピレングリコール
	エピビル錠150	Epivir	ヴィーブヘルスケア	グラクソ・スミスクライン	錠：内服	150mg1錠	872.60円／錠	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	ラミブジン	lamivudine（JAN）	6250006F1031	111428702	薬価収載2003.09.30	GX CJ7	白		結晶セルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，酸化チタン，ヒプロメロース，マクロゴール400，ポリソルベート80
	エピビル錠300	Epivir	ヴィーブヘルスケア	グラクソ・スミスクライン	錠：内服	300mg1錠	1,709.90円／錠	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	ラミブジン	lamivudine（JAN）	6250006F2020	115687401	薬価収載2003.09.30	GX EJ7	灰		結晶セルロース，デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，酸化チタン，黒酸化鉄，ヒプロメロース，マクロゴール400，ポリソルベート80
	エプジコム配合錠	Epzicom	ヴィーブヘルスケア	グラクソ・スミスクライン	錠：内服	1錠	3,981.10円／錠	劇処	抗ウイルス化学療法剤	625	ラミブジン・アバカビル硫酸塩	lamivudine・abacavir sulfate	6250102F1031	116570801	薬価収載2009.09.25	GS FC2	橙		ステアリン酸マグネシウム，結晶セルロース，デンプングリコール酸ナトリウム，ヒプロメロース，酸化チタン，マクロゴール400，ポリソルベート80，黄色5号
	エブトール125mg錠	Ebutol	科研製薬		錠：内服	125mg1錠	9.40円／錠	劇処	抗酸菌症治療剤	622	エタンブトール塩酸塩	ethambutol hydrochloride（JP）	6225001F1036	111348801		KC12	淡黄		結晶セルロース，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，タルク，ヒプロメロース，マクロゴール6000，黄色三二酸化鉄
	エブトール250mg錠	Ebutol	科研製薬		錠：内服	250mg1錠	18.60円／錠	劇処	抗酸菌症治療剤	622	エタンブトール塩酸塩	ethambutol hydrochloride（JP）	6225001F2032	111350101		KC11	淡黄		結晶セルロース，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム，タルク，ヒプロメロース，マクロゴール6000，黄色三二酸化鉄
	エポセリン坐剤125	Epocelin	長生堂製薬	日本ジェネリック	坐剤：外用	125mg1個	238.20円／個	処	セファロスポリン系抗生物質	613	セフチゾキシムナトリウム	ceftizoxime sodium（JP）	6132700J1022	111093703，111093704		〓1E	白～帯黄白		カプリン酸ナトリウム，ハードファット
	エポセリン坐剤250	Epocelin	長生堂製薬	日本ジェネリック	坐剤：外用	250mg1個	321.70円／個	処	セファロスポリン系抗生物質	613	セフチゾキシムナトリウム	ceftizoxime sodium（JP）	6132700J2029	111094403，111094404		〓2E	白～帯黄白		カプリン酸ナトリウム，ハードファット
	エムトリバカプセル200mg	Emtriva	日本たばこ産業	鳥居薬品	カプセル：内服	200mg1カプセル	1,664.30円／カプセル	劇処	抗ウイルス・HIV逆転写酵素阻害剤	625	エムトリシタビン	emtricitabine（JAN）	6250028M1029	116622401	薬価収載2005.04.06	200mg〓GILEAD GILEAD-200mg	青／白		クロスポビドン，ステアリン酸マグネシウム，セルロース，ポビドン，ゼラチン，酸化チタン，青色2号
	エリスロシンW顆粒20％	Erythrocin	アボットジャパン		顆粒：内服	200mg1g	24.00円／g	処	マクロライド系抗生物質	614	エリスロマイシンエチルコハク酸エステル	erythromycin ethylsuccinate（JP）	6141001D1033	111180402	薬価収載2003.07.04				クエン酸ナトリウム水和物，D-マンニトール，ヒドロキシプロピルセルロース，軽質無水ケイ酸，香料
	エリスロシン錠100mg	Erythrocin	アボットジャパン		錠：内服	100mg1錠	8.50円／錠	処	マクロライド系抗生物質	614	エリスロマイシンステアリン酸塩	erythromycin stearate（JP）	6141004F1038	111197202	薬価収載2003.07.04	112／〓 〓112	類白		クエン酸ナトリウム水和物，トウモロコシデンプン，ポビドン，カルメロースナトリウム，セラセフェート，プロピレングリコール，マクロゴール6000，ソルビタン脂肪酸エステル，ヒマシ油
	エリスロシン錠200mg	Erythrocin	アボットジャパン		錠：内服	200mg1錠	14.70円／錠	処	マクロライド系抗生物質	614	エリスロマイシンステアリン酸塩	erythromycin stearate（JP）	6141004F2042	111198902	薬価収載2003.07.04	113／〓 〓113	類白		クエン酸ナトリウム水和物，トウモロコシデンプン，ポビドン，カルメロースナトリウム，セラセフェート，プロピレングリコール，マクロゴール6000，ソルビタン脂肪酸エステル，ヒマシ油
	エリスロシン点滴静注用500mg	Erythrocin	アボットジャパン		静注用：注射	500mg1瓶	813.00円／瓶	処	マクロライド系抗生物質	614	エリスロマイシンラクトビオン酸塩	erythromycin lactobionate（JP）	6141400D1031	111200902	薬価収載2009.09.25				
	エリスロシンドライシロップ10％	Erythrocin	アボットジャパン		ドライシロップ：内服	100mg1g	13.20円／g	処	マクロライド系抗生物質	614	エリスロマイシンエチルコハク酸エステル	erythromycin ethylsuccinate（JP）	6141001R1120	111186602	薬価収載2004.07.09				クエン酸ナトリウム水和物，白糖，カルメロースナトリウム，ショ糖脂肪酸エステル，軽質無水ケイ酸，香料
	エリスロシンドライシロップW20％	Erythrocin	アボットジャパン		ドライシロップ：内服	200mg1g	22.50円／g	処	マクロライド系抗生物質	614	エリスロマイシンエチルコハク酸エステル	erythromycin ethylsuccinate（JP）	6141001R2053	111189702	薬価収載2004.07.09				クエン酸ナトリウム水和物，白糖，カルメロースナトリウム，ショ糖脂肪酸エステル，軽質無水ケイ酸，香料
	エリスロマイシン錠200mg「サワイ」	Erythromycin	沢井製薬		腸溶錠：内服	200mg1錠	8.60円／錠	後局処	マクロライド系抗生物質	614	エリスロマイシン	erythromycin（JP）	6141002F2078	111194101	薬価収載2006.12.08	エリスロマイシン200 SW-325	橙		カルナウバロウ，カルメロースCa，グリセリン脂肪酸エステル，ケイ酸Al，軽質無水ケイ酸，結晶セルロース，サラシミツロウ，酸化チタン，ステアリン酸ポリオキシル，ステアリン酸Mg，ヒドロキシプロピルスターチ，ヒドロキシプロピルセルロース，ヒプロメロースフタル酸エステル，メタケイ酸アルミン酸Mg，流動パラフィン，黄色5号アルミニウムレーキ
	エルタシン注10mg	Eltacin	富士製薬工業		注射液：注射	10mg1管	73.00円／管	後劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A1059	120748401	薬価収載2011.06.24				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	エルタシン注40mg	Eltacin	富士製薬工業		注射液：注射	40mg1管	98.00円／管	後劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A2080	111118702	薬価収載2007.12.21				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	エルタシン注60mg	Eltacin	富士製薬工業		注射液：注射	60mg1管	111.00円／管	後劇処	アミノグリコシド系抗生物質	613	ゲンタマイシン硫酸塩	gentamicin sulfate（JP）	6134407A3078	111120003	薬価収載2007.12.21				ベンジルアルコール，乾燥亜硫酸ナトリウム，ピロ亜硫酸ナトリウム
	【削除品】エルパシン注射液200	Elpacin	テバ製薬		注射液：注射	200mg2mL1管	427.00円／管	後局処	アミノグリコシド系抗生物質	612	イセパマイシン硫酸塩	isepamicin sulfate（JP）	6123404A1060		薬価削除2015.03.31				亜硫酸水素ナトリウム，等張化剤，pH調整剤
	【削除品】エルパシン注射液400	Elpacin	テバ製薬		注射液：注射	400mg2mL1管	810.00円／管	後局処	アミノグリコシド系抗生物質	612	イセパマイシン硫酸塩	isepamicin sulfate（JP）	6123404A2058		薬価削除2015.03.31				亜硫酸水素ナトリウム，pH調整剤
	塩酸キニーネ「ホエイ」	Quinine Hydrochloride	マイラン製薬	ファイザー	末：内服	1g	132.30円／g	局処	抗マラリア・キナアルカロイド	641	キニーネ塩酸塩水和物	quinine hydrochloride hydrate（JP）	6415002X1065	111662503，111662507					
	塩酸バンコマイシン散0.5「MEEK」	Vancomycin Hydrochloride「MEEK」	小林化工	Meiji Seikaファルマ	散：内服	500mg1瓶	1,513.30円／瓶	後処	グリコペプチド系抗生物質	611	バンコマイシン塩酸塩	vancomycin hydrochloride（JP）	6113001B1046	117313001，117313002	薬価収載2006.07.07				D-マンニトール，マクロゴール400
	塩酸バンコマイシン散0.5g	Vancomycin	塩野義製薬		散：内服	500mg1瓶	2,924.80円／瓶	処	グリコペプチド系抗生物質	611	バンコマイシン塩酸塩	vancomycin hydrochloride（JP）	6113001B1089	110658902	薬価収載2008.04.30				
	【削除品】塩酸バンコマイシン散0.5g「マイラン」	Vancomycin“Mylan”	マイラン製薬	ファイザー	散：内服	500mg1瓶	1,261.70円／瓶	後処	グリコペプチド系抗生物質	611	バンコマイシン塩酸塩	vancomycin hydrochloride（JP）	6113001B1070	117388801，117388802	薬価削除2015.09.30〔代替品：バンコマイシン塩酸塩散0.5g「ファイザー」〕				
	塩酸バンコマイシン点滴静注用0.5g	Vancomycin	塩野義製薬		静注用：注射	0.5g1瓶	2,783.00円／瓶	局処	グリコペプチド系抗生物質	611	バンコマイシン塩酸塩	vancomycin hydrochloride（JP）	6113400A1120	110660202	薬価収載2008.04.30				
	塩酸バンコマイシン点滴静注用0.5g「TX」	Vancomycin「TX」	トライックス	光製薬	静注用：注射	0.5g1瓶	1,132.00円／瓶	後局処	グリコペプチド系抗生物質	611	バンコマイシン塩酸塩	vancomycin hydrochloride（JP）	6113400A1081	116963801，116963802，116963803，116963804	薬価収載2005.07.08				
	【削除品】塩酸バンコマイシン点滴静注用0.5g「マイラン」	Vancomycin	マイラン製薬	ファイザー	静注用：注射	0.5g1瓶	1,132.00円／瓶	後局処	グリコペプチド系抗生物質	611	バンコマイシン塩酸塩	vancomycin hydrochloride（JP）	6113400A1111	114878701，114878702	薬価削除2015.09.30〔代替品：バンコマイシン塩酸塩点滴静注用0.5g「ファイザー」〕				
	【削除品】塩酸バンコマイシン点滴静注用1g「マイラン」	Vancomycin	マイラン製薬	ファイザー	静注用：注射	1g1瓶	1,566.00円／瓶	後局処	グリコペプチド系抗生物質	611	バンコマイシン塩酸塩	vancomycin hydrochloride（JP）	6113400A2029	119426501，119426502	薬価削除2015.09.30〔代替品：バンコマイシン塩酸塩点滴静注用1g「ファイザー」〕				
	塩酸ミノサイクリンカプセル100「日医工」	Minocycline	日医工		カプセル：内服	100mg1カプセル	28.90円／カプセル	後処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005M2082	111260303	薬価収載2012.06.01	〓61H	淡橙		トウモロコシデンプン，結晶セルロース，カルメロースカルシウム，タルク，ゼラチン，酸化チタン，黄色5号，ラウリル硫酸ナトリウム
	塩酸ミノサイクリン錠50「日医工」	Minocycline	日医工		錠：内服	50mg1錠	16.20円／錠	後局処	テトラサイクリン系抗生物質	615	ミノサイクリン塩酸塩	minocycline hydrochloride（JP）	6152005F1087	111246703	薬価収載2012.06.01	〓61L	黄～暗黄		乳糖水和物，トウモロコシデンプン，クロスカルメロースナトリウム，ヒドロキシプロピルセルロース，低置換度ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，マクロゴール6000，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	エンセバック皮下注用	Encevac	化学及血清療法研究所	アステラス製薬	注射用：注射			生劇処	生物学的製剤	631	日本脳炎ワクチン	japanese encephalitis vaccine（JP）	631340ND1030						塩化ナトリウム，リン酸水素ナトリウム水和物，リン酸二水素ナトリウム，ポリソルベート80，グリシン，乳糖水和物
	エンペシドトローチ10mg	Empecid	バイエル薬品		トローチ：外用〔口腔投与剤〕	10mg1錠	363.80円／錠		抗真菌剤	629	クロトリマゾール	clotrimazole（JP）	6290700E1031	111500001	薬価収載2009.09.25	LU／〓	白～微黄白		ブドウ糖，結晶セルロース，ポビドン，ステアリン酸マグネシウム
	黄熱ワクチン		サノフィ		注射用：注射			生劇処	生物学的製剤	631	黄熱ワクチン		631340LD1023						安定剤，D-ソルビトール，ゼラチン
	【削除品】オーアイエフ注射用250万IU	OIF	大塚製薬		注射用：注射	250万国際単位1瓶（溶解液付）	6,754.00円／瓶	生劇処	天然型インターフェロン	639	インターフェロンアルファ	interferon alfa（INN）	6399407D2049		薬価削除2015.03.31				精製白糖，L-ロイシン，グリシン，ポリソルベート80，クエン酸ナトリウム水和物，無水クエン酸
	【削除品】オーアイエフ注射用500万IU	OIF	大塚製薬		注射用：注射	500万国際単位1瓶（溶解液付）	12,083.00円／瓶	生劇処	天然型インターフェロン	639	インターフェロンアルファ	interferon alfa（INN）	6399407D1042		薬価削除2015.03.31				精製白糖，L-ロイシン，グリシン，ポリソルベート80，クエン酸ナトリウム水和物，無水クエン酸
	オーグメンチン配合錠125SS	Augmentin	グラクソ・スミスクライン		錠：内服	（187.5mg）1錠	25.50円／錠	処	β-ラクタマーゼ阻害剤配合抗生物質	613	アモキシシリン水和物・クラブラン酸カリウム	amoxicillin hydrate・potassium clavulanate	6139100F1048	111162005	薬価収載2009.09.25	GS610	白		デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，軽質無水ケイ酸，結晶セルロース，酸化チタン，マクロゴール，ヒプロメロース，ジメチルポリシロキサン，二酸化ケイ素
	オーグメンチン配合錠250RS	Augmentin	グラクソ・スミスクライン		錠：内服	（375mg）1錠	36.10円／錠	処	β-ラクタマーゼ阻害剤配合抗生物質	613	アモキシシリン水和物・クラブラン酸カリウム	amoxicillin hydrate・potassium clavulanate	6139100F2044	111163705	薬価収載2009.09.25	GS609	白		デンプングリコール酸ナトリウム，ステアリン酸マグネシウム，軽質無水ケイ酸，結晶セルロース，酸化チタン，マクロゴール，ヒプロメロース，ジメチルポリシロキサン，二酸化ケイ素
