院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	カルシトリオールカプセル0.5μg「サワイ」	Calcitriol	沢井製薬		カプセル：内服	0.5μg1カプセル	10.60円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M2216	106787304	薬価収載2014.05.01				エタノール，カラメル，グリセリン，ゼラチン，中鎖脂肪酸トリグリセリド，ポリオキシエチレン硬化ヒマシ油
	カルシトリオールカプセル0.5μg「テバ」	Calcitriol“TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	カプセル：内服	0.5μg1カプセル	10.60円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M2208	106787338，106787340	薬価収載2013.12.01	TYK221	淡赤		中鎖脂肪酸トリグリセリド，エタノール，ゼラチン，グリセリン，D-ソルビトール，ポリソルベート80，赤色102号，酸化チタン
	カルシトリオールカプセル0.5μg「トーワ」	Calcitriol“TOWA”	東和薬品		カプセル：内服	0.5μg1カプセル	10.60円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M2232	106787310	薬価収載2018.06.15，旧：トルシトリンカプセル0.5	Tw.TR0.5	淡褐		無水エタノール，中鎖脂肪酸トリグリセリド，ジブチルヒドロキシトルエン，ゼラチン，濃グリセリン，D-ソルビトール液，酸化チタン，カラメル
	カルシトリオールカプセル0.25μg「BMD」	Calcitriol	ビオメディクス	日本ジェネリック	カプセル：内服	0.25μg1カプセル	7.00円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M1210	115760402，115760403	薬価収載2015.04.01	BMD1	淡黄白		中鎖脂肪酸トリグリセリド，ゼラチン，濃グリセリン，エチルパラベン，プロピルパラベン，酸化チタン
	カルシトリオールカプセル0.25μg「YD」	Calcitriol	陽進堂	富士フイルムファーマ	カプセル：内服	0.25μg1カプセル	7.00円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M1198	106781130，106781134	薬価収載2013.12.01	YD486	淡黄白		中鎖脂肪酸トリグリセリド，ゼラチン，グリセリン，エチルパラベン，プロピルパラベン，酸化チタン
	カルシトリオールカプセル0.25μg「サワイ」	Calcitriol	沢井製薬		カプセル：内服	0.25μg1カプセル	7.00円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M1201	106781104	薬価収載2014.05.01				エタノール，グリセリン，ゼラチン，中鎖脂肪酸トリグリセリド，ポリオキシエチレン硬化ヒマシ油
	カルシトリオールカプセル0.25μg「テバ」	Calcitriol“TEVA”	武田テバ薬品	武田テバファーマ，武田薬品工業	カプセル：内服	0.25μg1カプセル	7.00円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M1180	106781136，106781139	薬価収載2013.12.13	TYK220	白～淡黄白		中鎖脂肪酸トリグリセリド，エタノール，ゼラチン，グリセリン，D-ソルビトール，ポリソルベート80，酸化チタン
	カルシトリオールカプセル0.25μg「トーワ」	Calcitriol“TOWA”	東和薬品		カプセル：内服	0.25μg1カプセル	7.00円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M1228	106781110	薬価収載2018.06.15，旧：トルシトリンカプセル0.25	Tw.TR0.25	微黄白		無水エタノール，中鎖脂肪酸トリグリセリド，ジブチルヒドロキシトルエン，ゼラチン，濃グリセリン，D-ソルビトール液，酸化チタン
	カルシトリオール静注液0.5μg「F」	Calcitriol	富士製薬工業		注射液：注射	0.5μg1mL1管	384.00円／管	後劇処	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112402A1039	124300001	薬価収載2015.06.19				ジブチルヒドロキシトルエン，ポリソルベート80，クエン酸ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム，pH調節剤
	カルシトリオール静注液1μg「F」	Calcitriol	富士製薬工業		注射液：注射	1μg1mL1管	559.00円／管	後劇処	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112402A2035	124301701	薬価収載2015.06.19				ジブチルヒドロキシトルエン，ポリソルベート80，クエン酸ナトリウム水和物，リン酸二水素ナトリウム，塩化ナトリウム，pH調節剤
	カルチコール注射液8.5％5mL	Calcicol	日医工		注射液：注射	8.5％5mL1管	60.00円／管	処	カルシウム剤	321	グルコン酸カルシウム水和物	calcium gluconate hydrate（JP）	3213400A2047	107271602	薬価収載2002.07.05				糖酸カルシウム
	カルチコール注射液8.5％10mL	Calcicol	日医工		注射液：注射	8.5％10mL1管	72.00円／管	処	カルシウム剤	321	グルコン酸カルシウム水和物	calcium gluconate hydrate（JP）	3213400A3043	107272302	薬価収載2002.07.05				糖酸カルシウム
	カルチコール末	Calcicol	日医工		末：内服	1g	8.70円／g	局	カルシウム剤	321	グルコン酸カルシウム水和物	calcium gluconate hydrate（JP）	3213001X1045	107269304					
	カルデミンカプセル0.5μg	Caldemin	龍角散		カプセル：内服	0.5μg1カプセル	32.60円／カプセル	劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M2178	120826901	薬価収載2011.06.24	R211	淡紅		中鎖脂肪酸トリグリセリド，ゼラチン，濃グリセリン，エチルパラベン，プロピルパラベン，酸化チタン，赤色102号，黄色5号
	カルデミン錠0.25μg	Caldemin	龍角散	久光製薬	錠：内服	0.25μg1錠	18.50円／錠	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004F1024	106777402，106777403		R142	白～微黄白		ジブチルヒドロキシトルエン，ステアリン酸マグネシウム，低置換度ヒドロキシプロピルセルロース，乳糖水和物，白糖，ブチルヒドロキシアニソール，ポリビニルアセタールジエチルアミノアセテート
	カルバゾクロムスルホン酸Na細粒10％「ツルハラ」	Carbazochrome Sodium Sulfonate	鶴原製薬		細粒：内服	10％1g	9.40円／g	後	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321002C1150	113738504	薬価収載2015.04.01				トウモロコシデンプン，乳糖水和物，デキストリン
	カルバゾクロムスルホン酸Na錠30mg「TCK」	Carbazochrome Na Sulfonate	辰巳化学		錠：内服	30mg1錠	5.60円／錠	後	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321002F2420	123026001	薬価収載2013.12.13	TU315	橙黄		乳糖水和物，タルク，セルロース，ポビドン，カルメロースCa，ステアリン酸Mg
	カルバゾクロムスルホン酸Na錠30mg「YD」	Carbazochrome Sulfonate Na	陽進堂	日本ジェネリック	錠：内服	30mg1錠	5.60円／錠	後	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321002F2412	107985220，107985224	薬価収載2013.06.21	YD008	橙黄		乳糖水和物，タルク，セルロース，ポビドン，カルメロースCa，ステアリン酸Mg
	カルバゾクロムスルホン酸Na錠30mg「ツルハラ」	Carbazochrome Sodium Sulfonate	鶴原製薬		錠：内服	30mg1錠	5.60円／錠	後	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321002F2439	107985214	薬価収載2015.06.19	TSU141	橙		乳糖水和物，バレイショデンプン，結晶セルロース，カルメロースカルシウム，ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	カルバゾクロムスルホン酸Na錠30mg「トーワ」	Carbazochrome Sodium Sulfonate“TOWA”	東和薬品		錠：内服	30mg1錠	5.60円／錠	後	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321002F2447	107985209	薬価収載2017.06.16	TwON Tw.ON	橙黄		乳糖水和物，結晶セルロース，ヒドロキシプロピルセルロース，カルメロースCa，ステアリン酸Mg
	カルバゾクロムスルホン酸Na静注100mg「トーワ」	Carbazochrome Sodium Sulfonate“TOWA”	東和薬品		注射液：注射	0.5％20mL1管	56.00円／管	後処	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321401A4254	108016202	薬価収載2017.06.16				D-ソルビトール，プロピレングリコール，pH調整剤，結晶リン酸二水素ナトリウム，無水リン酸一水素ナトリウム
	カルバゾクロムスルホン酸ナトリウム散10％「日医工」	Carbazochrome Sodium Sulfonate	日医工		散：内服	10％1g	9.40円／g	後	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321002B1155	113737802	薬価収載2012.12.14				乳糖，ヒドロキシプロピルセルロース，無水ケイ酸
	カルバゾクロムスルホン酸ナトリウム錠10mg「日医工」	Carbazochrome Sodium Sulfonate	日医工		錠：内服	10mg1錠	5.00円／錠	後	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321002F1114	107983802	薬価収載2012.12.14	〓33A	橙黄		乳糖，トウモロコシデンプン，セルロース，デキストリン，タルク，ステアリン酸マグネシウム
	カルバゾクロムスルホン酸ナトリウム錠30mg「日医工」	Carbazochrome Sodium Sulfonate	日医工		錠：内服	30mg1錠	5.60円／錠	後	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321002F2404	107985223	薬価収載2012.12.14	〓33B	橙黄	○	乳糖，トウモロコシデンプン，無水ケイ酸，ポビドン，ステアリン酸マグネシウム
	カルバゾクロムスルホン酸ナトリウム静注液25mg「日医工」	Carbazochrome Sodium Sulfonate	日医工		注射液：注射	0.5％5mL1管	56.00円／管	後処	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321401A2170	108001802	薬価収載2012.12.14				プロピレングリコール，チオ硫酸ナトリウム水和物，D-ソルビトール，リン酸二水素ナトリウム，リン酸水素ナトリウム水和物
	カルバゾクロムスルホン酸ナトリウム静注液50mg「日医工」	Carbazochrome Sodium Sulfonate	日医工		注射液：注射	0.5％10mL1管	56.00円／管	後処	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321401A3185	108008702	薬価収載2012.12.14				プロピレングリコール，チオ硫酸ナトリウム水和物，D-ソルビトール，リン酸二水素ナトリウム，リン酸水素ナトリウム水和物
	カルバゾクロムスルホン酸ナトリウム静注液100mg「日医工」	Carbazochrome Sodium Sulfonate	日医工		注射液：注射	0.5％20mL1管	56.00円／管	後処	血管強化・止血剤	332	カルバゾクロムスルホン酸ナトリウム水和物	carbazochrome sodium sulfonate hydrate（JP）	3321401A4246	108013102	薬価収載2012.12.14				プロピレングリコール，チオ硫酸ナトリウム水和物，D-ソルビトール，リン酸二水素ナトリウム，リン酸水素ナトリウム水和物
	カルフィーナカプセル3μg	Calfina	共和薬品工業		カプセル：内服	3μg1カプセル	20.10円／カプセル	後劇	活性型ビタミンD3	311	アルファカルシドール	alfacalcidol（JAN）	3112001M4177	120016401	薬価収載2010.11.01				中鎖脂肪酸トリグリセリド，ゼラチン，濃グリセリン，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル，酸化チタン，黄色5号
	カルフィーナ錠0.5μg	Calfina	共和薬品工業	マルホ	錠：内服	0.5μg1錠	5.80円／錠	後劇	活性型ビタミンD3	311	アルファカルシドール	alfacalcidol（JAN）	3112001F2043	106756901，106756902	薬価収載2008.06.01	KW172／0.5	白		無水乳糖，タルク，ポビドン，没食子酸プロピル
	カルフィーナ錠0.25μg	Calfina	共和薬品工業	マルホ	錠：内服	0.25μg1錠	5.80円／錠	後劇	活性型ビタミンD3	311	アルファカルシドール	alfacalcidol（JAN）	3112001F1047	106754501，106754502	薬価収載2008.06.20	KW171／0.25	白		無水乳糖，タルク，ポビドン，没食子酸プロピル
	カルフィーナ錠1.0μg	Calfina	共和薬品工業	マルホ	錠：内服	1μg1錠	8.00円／錠	後劇	活性型ビタミンD3	311	アルファカルシドール	alfacalcidol（JAN）	3112001F3040	106758301，106758302	薬価収載2008.06.01	KW173／1.0	白		無水乳糖，タルク，ポビドン，没食子酸プロピル
	【削除品】カルミサールカプセル0.5	Calmisal	鶴原製薬		カプセル：内服	0.5μg1カプセル	11.60円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M2089		薬価削除2018.03.31				中鎖脂肪酸トリグリセリド，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル，赤色3号，黄色5号，ゼラチン，濃グリセリン，酸化チタン
	【削除品】カルミサールカプセル0.25	Calmisal	鶴原製薬		カプセル：内服	0.25μg1カプセル	7.60円／カプセル	後劇	活性型ビタミンD3	311	カルシトリオール	calcitriol（JAN）	3112004M1082		薬価削除2018.03.31				中鎖脂肪酸トリグリセリド，パラオキシ安息香酸エチル，パラオキシ安息香酸プロピル，ゼラチン，濃グリセリン，酸化チタン
	カロナリーH輸液	Calonary	扶桑薬品工業		注射液：注射	700mL1袋	339.00円／袋	後処	電解質・糖質輸液	323	高カロリー輸液用基本液	intravenous hyperalimentative basic solution	3239514X1040	107454301	薬価収載2007.12.21				pH調節剤
	カロナリーL輸液	Calonary	扶桑薬品工業		注射液：注射	700mL1袋	274.00円／袋	後処	電解質・糖質輸液	323	高カロリー輸液用基本液	intravenous hyperalimentative basic solution	3239512X1040	107448201	薬価収載2007.12.21				pH調節剤
	カロナリーM輸液	Calonary	扶桑薬品工業		注射液：注射	700mL1袋	282.00円／袋	後処	電解質・糖質輸液	323	高カロリー輸液用基本液	intravenous hyperalimentative basic solution	3239513X1045	107451201	薬価収載2007.12.21				pH調節剤
	カロリールゼリー40.496％	Caloryl	佐藤製薬		ゼリー：内服	40.496％1g	3.00円／g	後	腸管機能改善・高アンモニア血症用剤	399，235	ラクツロース	lactulose（JP）	3999001Q3046	115658401	薬価収載2009.09.25				ペクチン，乳酸Ca，クエン酸，ソルビン酸K，香料，エタノール，プロピレングリコール，バニリン，エチルマルトール，プロピオン酸，酢酸エチル，カラメル
	カンテック錠200mg	Kantec	第一三共		錠：内服	200mg1錠	97.40円／錠	処	肝蛋白代謝改善剤	391	マロチラート	malotilate（JAN）	3919005F1031	108448102	薬価収載2008.12.19	〓411	白～微黄白		バレイショデンプン，結晶セルロース，リン酸水素カルシウム水和物，低置換度ヒドロキシプロピルセルロース，軽質無水ケイ酸，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，タルク，プロピレングリコール，ジメチルポリシロキサン，二酸化ケイ素，カルナウバロウ
	キサンボンS注射液20mg	Xanbon S	キッセイ薬品工業		注射液：注射	20mg2.5mL1管	689.00円／管	局処	トロンボキサン合成酵素阻害剤	219	オザグレルナトリウム	ozagrel sodium（JP）	3999411H2038	116638501	薬価収載2005.07.08				pH調整剤
	キサンボンS注射液40mg	Xanbon S	キッセイ薬品工業		注射液：注射	40mg5mL1管	1,240.00円／管	局処	トロンボキサン合成酵素阻害剤	219	オザグレルナトリウム	ozagrel sodium（JP）	3999411H3034	116639201	薬価収載2005.07.08				pH調整剤
	キサンボン注射用20mg	Xanbon	キッセイ薬品工業		注射用：注射	20mg1瓶	689.00円／瓶	局処	トロンボキサン合成酵素阻害剤	219	オザグレルナトリウム	ozagrel sodium（JP）	3999411D1064	108978301	薬価収載2002.07.05				pH調整剤
	キサンボン注射用40mg	Xanbon	キッセイ薬品工業		注射用：注射	40mg1瓶	1,240.00円／瓶	局処	トロンボキサン合成酵素阻害剤	219	オザグレルナトリウム	ozagrel sodium（JP）	3999411D2036	114844201	薬価収載2002.07.05				pH調整剤
	キシリトール注「ヒカリ」5％		光製薬		注射液：注射	5％500mL1瓶	224.00円／瓶	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A3159	107418501					
	キシリトール注5％「フソー」	Xylitol	扶桑薬品工業		注射液：注射	5％200mL1袋	222.00円／袋	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400H1030	107452301					
	キシリトール注5％「フソー」	Xylitol	扶桑薬品工業		注射液：注射	5％500mL1瓶	224.00円／瓶	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A3183	107409303					
	キシリトール注5％「フソー」	Xylitol	扶桑薬品工業		注射液：注射	5％500mL1袋	224.00円／袋	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400H2053	107420801					
	キシリトール注10％「フソー」	Xylitol	扶桑薬品工業		注射液：注射	10％20mL1管	87.00円／管	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A4112	107410906					
	キシリトール注20％	Xylitol	大塚製薬工場		注射液：注射	20％20mL1管	88.00円／管	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A8193	107413003					
	キシリトール注20％「NP」	Xylitol	ニプロ		注射液：注射	20％20mL1管	82.00円／管	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A8231	107413009	薬価収載2013.12.01				
	キシリトール注20％「イセイ」	Xylitol	コーアイセイ		注射液：注射	20％20mL1管	82.00円／管	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A8177	107413017，107413019					
	キシリトール注20％「フソー」	Xylitol	扶桑薬品工業		注射液：注射	20％20mL1管	88.00円／管	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A8215	107413010					
	キシリトール注20％シリンジ「NP」	Xylitol	ニプロ		キット：注射	20％20mL1筒	184.00円／筒	後処	五炭糖剤	323	キシリトール	xylitol（JP）	3234401G1030	116265301	薬価収載2013.12.13				
	【削除品】キシリトール注射液5％「ファイザー」	Xylitol［Pfizer］	マイラン製薬	ファイザー	注射液：注射	5％500mL1瓶	224.00円／瓶	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A3191		薬価削除2018.03.31				
	キシリトール注射液20％「トーワ」	Xylitol“TOWA”	東和薬品		注射液：注射	20％20mL1管	82.00円／管	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A8126	107413007					
	【削除品】キシリトール注射液20％「ファイザー」	Xylitol［Pfizer］	マイラン製薬	ファイザー	注射液：注射	20％20mL1管	82.00円／管	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400A8240		薬価削除2018.03.31				
	キドミン輸液	Kidmin	大塚製薬工場		注射液：注射	200mL1袋	453.00円／袋	処	アミノ酸剤	325	腎不全用アミノ酸製剤	amino acids for renal insufficiency	3253414A1030	107540301	薬価収載2008.06.20				亜硫酸水素ナトリウム，氷酢酸（pH調整剤）
	キドミン輸液	Kidmin	大塚製薬工場		注射液：注射	300mL1袋	636.00円／袋	処	アミノ酸剤	325	腎不全用アミノ酸製剤	amino acids for renal insufficiency	3253414A2036	107541001	薬価収載2008.06.20				亜硫酸水素ナトリウム，氷酢酸（pH調整剤）
	キドライム透析剤T－30	Kidolime T－30	富田製薬	扶桑薬品工業	注射用：注射	2袋1組	1,453.00円／組	処	人工腎臓用透析液	341	キンダリー透析剤	Kindaly	3410520D2056	113159801	薬価収載2009.09.25				氷酢酸（pH調節剤）
	キナルドース錠50mg	Kinaldose	寿製薬		錠：内服	50mg1錠	36.60円／錠	後局処	アルドース還元酵素阻害剤	399	エパルレスタット	epalrestat（JP）	3999013F1134	116821101	薬価収載2005.07.08	KTB25	白		D-マンニトール，クロスカルメロースNa，ヒドロキシプロピルセルロース，ステアリン酸Mg，マクロゴール6000，酸化チタン
	キネダック錠50mg	Kinedak	小野薬品工業		錠：内服	50mg1錠	87.30円／錠	局処	アルドース還元酵素阻害剤	399	エパルレスタット	epalrestat（JP）	3999013F1231	108856401	薬価収載2005.12.16	〓601	白		D-マンニトール，ヒドロキシプロピルセルロース，カルメロースカルシウム，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，ポリオキシエチレン（105）ポリオキシプロピレン（5）グリコール
	キネックス錠50	Kinex	武田テバファーマ	科研製薬，武田薬品工業	錠：内服	50mg1錠	36.60円／錠	後局処	アルドース還元酵素阻害剤	399	エパルレスタット	epalrestat（JP）	3999013F1177	116655201，116655202，116655203	薬価収載2005.07.08	t507	白		カルメロースカルシウム，酸化チタン，ステアリン酸マグネシウム，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000，D-マンニトール
	【削除品】キネルダー錠50	Kineldar	キョーリンリメディオ	杏林製薬	錠：内服	50mg1錠	36.60円／錠	後局処	アルドース還元酵素阻害剤	399	エパルレスタット	epalrestat（JP）	3999013F1185	116825901，116825902，116825903	薬価削除2018.09.30〔代替品：エパルレスタット錠50mg「杏林」〕	PH357	白		D-マンニトール，ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，カルナウバロウ
	球形吸着炭カプセル200mg「マイラン」	Spherical Adsorptive Carbon	マイラン製薬	マイランEPD，扶桑薬品工業	カプセル：内服	200mg1カプセル	12.10円／カプセル	後	慢性腎不全用吸着剤	392	球形吸着炭	spherical carbonaceous adsorbent	3929003M1046	116424401，116424402，116424403	薬価収載2009.05.15	MH839	白		ゼラチン，ラウリル硫酸ナトリウム，酸化チタン
	球形吸着炭カプセル286mg「日医工」		日医工		カプセル：内服	286mg1カプセル	17.60円／カプセル	後	慢性腎不全用吸着剤	392	球形吸着炭	spherical carbonaceous adsorbent	3929003M2034	116330802	薬価収載2013.06.21	O.S-KY	白		カラギーナン，ソルビタン脂肪酸エステル，ポリソルベート80
	球形吸着炭細粒「マイラン」	Spherical Adsorptive Carbon	マイラン製薬	マイランEPD，扶桑薬品工業	細粒：内服	1g	58.00円／g	後	慢性腎不全用吸着剤	392	球形吸着炭	spherical carbonaceous adsorbent	3929003C1059	116425101，116425102，116425103	薬価収載2009.05.15	MH840	黒		
	球形吸着炭細粒分包2g「日医工」		日医工		細粒：内服	1g	58.00円／g	後	慢性腎不全用吸着剤	392	球形吸着炭	spherical carbonaceous adsorbent	3929003C1075	116331502	薬価収載2013.06.21				
	キョウミノチン静注5mL	Kyominotin	原沢製薬工業	岩城製薬	注射液：注射	5mL1管	56.00円／管	後処	肝臓障害用剤・抗アレルギー剤	391，449	強力ネオミノファーゲンシー，-P	Stronger Neo-Minophagen C，-P	3919502A2194	108487001，108487003	薬価収載2008.06.20				亜硫酸水素ナトリウム，pH調節剤
	キョウミノチン静注20mL	Kyominotin	原沢製薬工業	岩城製薬	注射液：注射	20mL1管	56.00円／管	後処	肝臓障害用剤・抗アレルギー剤	391，449	強力ネオミノファーゲンシー，-P	Stronger Neo-Minophagen C，-P	3919502A1350	108470201，108470202，108470205	薬価収載2008.06.20				亜硫酸水素ナトリウム，pH調節剤
	キョウミノチン静注PL	Kyominotin	原沢製薬工業	岩城製薬	注射液：注射	20mL1管	56.00円／管	後処	肝臓障害用剤・抗アレルギー剤	391，449	強力ネオミノファーゲンシー，-P	Stronger Neo-Minophagen C，-P	3919502A1422	123673601，123673602	薬価収載2014.12.12				乾燥亜硫酸ナトリウム，モノエタノールアミン
	強力ネオミノファーゲンシーP静注20mL	Stronger Neo－Minophagen C P	ミノファーゲン製薬	EAファーマ	注射液：注射	20mL1管	123.00円／管	処	肝臓障害用剤・抗アレルギー剤	391，449	強力ネオミノファーゲンシー，-P	Stronger Neo-Minophagen C，-P	3919502A1384	117079503，117079504	薬価収載2009.03.24				乾燥亜硫酸ナトリウム，塩化ナトリウム，アンモニア水
	強力ネオミノファーゲンシー静注5mL	Stronger Neo－Minophagen C	ミノファーゲン製薬	EAファーマ	注射液：注射	5mL1管	65.00円／管	処	肝臓障害用剤・抗アレルギー剤	391，449	強力ネオミノファーゲンシー，-P	Stronger Neo-Minophagen C，-P	3919502A2186	108488702，108488703	薬価収載2007.06.15				乾燥亜硫酸ナトリウム，塩化ナトリウム，アンモニア水
	強力ネオミノファーゲンシー静注20mL	Stronger Neo－Minophagen C	ミノファーゲン製薬	EAファーマ	注射液：注射	20mL1管	123.00円／管	処	肝臓障害用剤・抗アレルギー剤	391，449	強力ネオミノファーゲンシー，-P	Stronger Neo-Minophagen C，-P	3919502A1341	108471902，108471903	薬価収載2007.06.15				乾燥亜硫酸ナトリウム，塩化ナトリウム，アンモニア水
	強力ネオミノファーゲンシー静注シリンジ20mL	Stronger Neo－Minophagen C	ミノファーゲン製薬	EAファーマ	キット：注射	20mL1筒	202.00円／筒	処	肝臓障害用剤・抗アレルギー剤	391，449	強力ネオミノファーゲンシー，-P	Stronger Neo-Minophagen C，-P	3919502G1077	119080901，119080902	薬価収載2009.09.25				乾燥亜硫酸ナトリウム，塩化ナトリウム，アンモニア水
	強力ネオミノファーゲンシー静注シリンジ40mL	Stronger Neo－Minophagen C	ミノファーゲン製薬	EAファーマ，エーザイ	キット：注射	40mL1筒	330.00円／筒	処	肝臓障害用剤・抗アレルギー剤	391，449	強力ネオミノファーゲンシー，-P	Stronger Neo-Minophagen C，-P	3919502G2049	119081601，119081602	薬価収載2009.05.15				乾燥亜硫酸ナトリウム，塩化ナトリウム，アンモニア水
	強力ビスラーゼ末1％	Bisulase	トーアエイヨー	アステラス製薬	末：内服	1％1g	8.00円／g	局	ビタミンB2	313	リボフラビン	riboflavin（JP）	3131003B4049	106915004					乳糖水和物，バレイショデンプン，ヒドロキシプロピルセルロース
	キリット注5％	Kylit	大塚製薬工場		注射液：注射	5％300mL1袋	224.00円／袋	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400H3025	116612501					
	キリット注5％	Kylit	大塚製薬工場		注射液：注射	5％500mL1袋	224.00円／袋	局処	五炭糖剤	323	キシリトール	xylitol（JP）	3234400H2045	107420802					
	キンダリー透析剤2E	Kindaly	扶桑薬品工業		注射用：注射	2袋1組	1,477.00円／組	処	人工腎臓用透析液	341	キンダリー透析剤	Kindaly	3410520D2048	114650901	薬価収載2008.12.19				pH調節剤，氷酢酸
	キンダリー透析剤3D	Kindaly	扶桑薬品工業		注射用：注射	3袋1組	1,547.00円／組	処	人工腎臓用透析液	341	キンダリー透析剤	Kindaly	3410523D1037	108233301	薬価収載2008.12.19				氷酢酸（pH調節剤）
	キンダリー透析剤3E	Kindaly 3E	扶桑薬品工業		注射用：注射	2袋1組	1,515.00円／組	処	人工腎臓用透析液	341	キンダリー透析剤	Kindaly	3410523D2033	114196201	薬価収載2008.12.19				氷酢酸（pH調節剤）
	キンダリー透析剤4D	Kindaly 4D	扶桑薬品工業		注射用：注射	3袋1組	1,550.00円／組	処	人工腎臓用透析液	341	キンダリー透析剤	Kindaly	3410539D1020	120546601	薬価収載2011.03.18				氷酢酸（pH調節剤）
	キンダリー透析剤4E	Kindaly 4E	扶桑薬品工業		注射用：注射	2袋1組	1,499.00円／組	処	人工腎臓用透析液	341	キンダリー透析剤	Kindaly	3410539D2026	120547301	薬価収載2011.03.18				氷酢酸（pH調節剤）
	キンダリー透析剤AF1P号	Kindaly AF－1P	扶桑薬品工業		注射液：注射	10L1瓶（炭酸水素ナトリウム付）	1,714.00円／瓶	処	人工腎臓用透析液	341	キンダリー透析剤	Kindaly	3410508A1036	108210401	薬価収載2009.09.25				pH調節剤，氷酢酸
	キンダリー透析剤AF1号	Kindaly AF－1	扶桑薬品工業		注射液：注射	9L1瓶（炭酸水素ナトリウム液付）	3,280.00円／瓶	処	人工腎臓用透析液	341	キンダリー透析剤	Kindaly	3410507A1031	108209801	薬価収載2009.09.25				pH調節剤（氷酢酸）
	キンダリー透析剤AF2P号	Kindaly AF－2P	扶桑薬品工業		注射液：注射	10L1瓶（炭酸水素ナトリウム付）	1,456.00円／瓶	処	人工腎臓用透析液	341	キンダリー透析剤	Kindaly	3410520A2033	108221001	薬価収載2009.09.25				pH調節剤，氷酢酸
