院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	アミサリン注200mg	Amisalin	第一三共		注射液：注射	10％2mL1管	92.00円／管	局処	不整脈治療剤	212	プロカインアミド塩酸塩	procainamide hydrochloride（JP）	2121400A2030	102495102	薬価収載2008.06.01				ベンジルアルコール，亜硫酸水素ナトリウム
	アミティーザカプセル24μg	Amitiza	スキャンポファーマ	マイランEPD	カプセル：内服	24μg1カプセル	161.10円／カプセル	処	クロライドチャネルアクチベーター	235	ルビプロストン	lubiprostone（JAN）	2359006M1025	121829901，121829902	薬価収載2012.11.22	SPI AA	淡橙		中鎖脂肪酸トリグリセリド，ゼラチン，トウモロコシデンプン由来糖アルコール液，酸化チタン，黄色5号
	アミノ安息香酸エチル軟膏10％「マルイシ」	Ethyl Aminobenzoate「Maruishi」	丸石製薬		軟膏・硬膏：外用	10％10g	2.24円／g	後	局所麻酔剤，鎮痛・鎮痒剤	264	アミノ安息香酸エチル	ethyl aminobenzoate（JP）(benzocaine（INN）)	2649717M1039	106351601	薬価収載2007.12.21				サラシミツロウ，オリブ油，白色ワセリン
	アミノフィリン静注2.5％「ミタ」	Aminophylline“Mita”	キョーリンリメディオ	杏林製薬	注射液：注射	2.5％10mL1管	92.00円／管	局処	キサンチン系強心・利尿剤	211	アミノフィリン水和物	aminophylline hydrate（JP）	2115400A1169	102390904，102390915	薬価収載2006.06.01				エチレンジアミン
	アミノフィリン静注250mg「トーワ」	Aminophylline“TOWA”	東和薬品		注射液：注射	2.5％10mL1管	92.00円／管	局処	キサンチン系強心・利尿剤	211	アミノフィリン水和物	aminophylline hydrate（JP）	2115400A1185	102390910	薬価収載2006.06.01				エチレンジアミン，pH調整剤，塩酸，水酸化Na
	アミノフィリン静注250mg「日新」	Aminophylline	日新製薬－山形		注射液：注射	2.5％10mL1管	92.00円／管	局処	キサンチン系強心・利尿剤	211	アミノフィリン水和物	aminophylline hydrate（JP）	2115400A1266	102390909	薬価収載2015.05.01				エチレンジアミン
	アミノフィリン静注250mgPB「日新」	Aminophylline	日新製薬－山形		注射液：注射	2.5％10mL1管	56.00円／管	処	キサンチン系強心・利尿剤	211	アミノフィリン水和物	aminophylline hydrate（JP）	2115404A1051	115619501	薬価収載2015.06.19				エチレンジアミン
	アミノフィリン静注液250mg「ツルハラ」	Aminophylline「TSURUHARA」	鶴原製薬		注射液：注射	2.5％10mL1管	92.00円／管	局処	キサンチン系強心・利尿剤	211	アミノフィリン水和物	aminophylline hydrate（JP）	2115400A1223	102390911	薬価収載2008.06.01				エチレンジアミン
	アミノフィリン静注液250mg「日医工」	Aminophylline	日医工		注射液：注射	2.5％10mL1管	92.00円／管	局処	キサンチン系強心・利尿剤	211	アミノフィリン水和物	aminophylline hydrate（JP）	2115400A1258	102390917	薬価収載2012.06.01				エチレンジアミン
	アミノフィリン注250mg「NP」	Aminophylline	ニプロ		注射液：注射	2.5％10mL1管	92.00円／管	局処	キサンチン系強心・利尿剤	211	アミノフィリン水和物	aminophylline hydrate（JP）	2115400A1150	102390905					エチレンジアミン
	アムバロ配合OD錠「TCK」	Amvalo	辰巳化学		口腔内崩壊錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F2036	124810401	薬価収載2016.06.17	アムバロOD TCK	淡黄		乳糖水和物，低置換度ヒドロキシプロピルセルロース，軽質無水ケイ酸，ステアリン酸マグネシウム，結晶セルロース，クロスポビドン，スクラロース，無水クエン酸，l-メントール，黄色三二酸化鉄，香料
	アムバロ配合OD錠「トーワ」	Amvalo“TOWA”	東和薬品		口腔内崩壊錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F2060	125428001	薬価収載2017.06.16	アムバロOD配合トーワ／80バルサアムロジ5	淡黄		D-マンニトール，ラウリル硫酸Na，ステアリン酸，クロスカルメロースNa，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，アミノアルキルメタクリレートコポリマーE，セタノール，アクリル酸エチル・メタクリル酸メチルコポリマー，ポリオキシエチレンノニルフェニルエーテル，黄色三二酸化鉄，タルク，軽質無水ケイ酸，アスパルテーム（L-フェニルアラニン化合物），香料，ステアリン酸Mg，その他3成分
	アムバロ配合OD錠「日医工」	Amvalo	日医工		口腔内崩壊錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F2044	125017601	薬価収載2016.06.17	アムバロOD日医工 〓256	淡黄		乳糖水和物，低置換度ヒドロキシプロピルセルロース，軽質無水ケイ酸，ステアリン酸マグネシウム，結晶セルロース，クロスポビドン，スクラロース，無水クエン酸，l-メントール，黄色三二酸化鉄，香料
	アムバロ配合OD錠「ファイザー」	Amvalo［Pfizer］	ダイト	ファイザー	口腔内崩壊錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F2052	124935401	薬価収載2016.06.17	アムバロハイゴウODファイザー	淡黄		乳糖水和物，低置換度ヒドロキシプロピルセルロース，軽質無水ケイ酸，ステアリン酸マグネシウム，結晶セルロース，クロスポビドン，スクラロース，無水クエン酸，l-メントール，黄色三二酸化鉄，香料
	アムバロ配合錠「DSEP」	Amvalo「DSEP」	第一三共エスファ		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1030	124534901	薬価収載2015.12.11	アムバロDSEP／アムバロ第一三共エスファ	帯黄白		低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，軽質無水ケイ酸，ステアリン酸マグネシウム，結晶セルロース，タルク，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「EE」	Amvalo「EE」	エルメッドエーザイ		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1048	124631501	薬価収載2015.12.11	バルサルタン80アムバロEEアムロジピン5	帯黄白		黄色三二酸化鉄，カルナウバロウ，軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，タルク，ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000
	アムバロ配合錠「FFP」	Amvalo「FFP」	富士フイルムファーマ		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1056	124551601	薬価収載2015.12.11	アムバロ配合錠FFP	帯黄白		軽質無水ケイ酸，結晶セルロース，低置換度ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「JG」		日本ジェネリック		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1064	124543101	薬価収載2015.12.11	アムバロJG	帯黄白		軽質無水ケイ酸，結晶セルロース，低置換度ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「KN」	Amvalo「KN」	小林化工		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1072	124445801	薬価収載2015.12.11	アムバロ配合KN	帯黄白		結晶セルロース，低置換度ヒドロキシプロピルセルロース，軽質無水ケイ酸，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「SN」	Amvalo	シオノケミカル		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1080	124643801	薬価収載2015.12.11	アムバロ「SN」／SK1アムバロ SK1	帯黄白		低置換度ヒドロキシプロピルセルロース，リン酸水素カルシウム水和物，ポビドン，クロスカルメロースナトリウム，軽質無水ケイ酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「TCK」	Amvalo	辰巳化学		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1099	124515801	薬価収載2015.12.11	アムバロ配合錠TCK	帯黄白		低置換度ヒドロキシプロピルセルロース，リン酸水素カルシウム水和物，ポビドン，クロスカルメロースナトリウム，軽質無水ケイ酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「YD」	Amvalo	陽進堂		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1102	124435901	薬価収載2015.12.11	アムバロYD YD270	帯黄白		ヒドロキシプロピルセルロース，セルロース，タルク，無水ケイ酸，ステアリン酸Mg，ヒプロメロース，マクロゴール，酸化チタン，三二酸化鉄，カルナウバロウ
	アムバロ配合錠「アメル」	Amvalo	共和薬品工業		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1110	124638401	薬価収載2015.12.11	アムバロ配合錠アメル	帯黄白		低置換度ヒドロキシプロピルセルロース，軽質無水ケイ酸，結晶セルロース，タルク，ステアリン酸マグネシウム，ヒドロキシプロピルセルロース，ヒプロメロース，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「イセイ」	Amvalo	コーアイセイ		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1129	124682701	薬価収載2015.12.11	アムバロ イセイ	帯黄白		低置換度ヒドロキシプロピルセルロース，結晶セルロース，軽質無水ケイ酸，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄
	アムバロ配合錠「オーハラ」	Amvalo「OHARA」	大原薬品工業	エッセンシャルファーマ	錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1137	124439701，124439702	薬価収載2015.12.11	アムバロ配合錠オーハラ／バルサルタン80mgアムロジピン5mg	帯黄白		低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，軽質無水ケイ酸，ステアリン酸マグネシウム，結晶セルロース，タルク，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「科研」	Amvalo	ダイト	科研製薬	錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1145	124683401	薬価収載2015.12.11	アムバロ科研 DK537	帯黄白		低置換度ヒドロキシプロピルセルロース，結晶セルロース，軽質無水ケイ酸，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄
	アムバロ配合錠「杏林」	Amvalo“KYORIN”	キョーリンリメディオ	杏林製薬	錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1153	124431101	薬価収載2015.12.11	アムバロ杏林	帯黄白		無水ケイ酸，セルロース，ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「ケミファ」	Amvalo	日本ケミファ	日本薬品工業	錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1161	124453301，124453302	薬価収載2015.12.11	アムバロ ケミファ	帯黄白		ヒドロキシプロピルセルロース，セルロース，無水ケイ酸，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，三二酸化鉄
	アムバロ配合錠「サワイ」	Amvalo	沢井製薬		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1170	124573801	薬価収載2015.12.11	SWアムバロ	帯黄白		カルナウバロウ，軽質無水ケイ酸，酸化チタン，三二酸化鉄，ステアリン酸Mg，タルク，ヒドロキシプロピルセルロース，ヒプロメロース
	アムバロ配合錠「サンド」	Amvalo［SANDOZ］	サンド		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1188	124601801	薬価収載2015.12.11	VA／85 VA85	帯黄白		ヒドロキシプロピルセルロース，セルロース，無水ケイ酸，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，三二酸化鉄
	アムバロ配合錠「タナベ」	Amvalo	田辺三菱製薬	田辺製薬販売	錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1196	124466301	薬価収載2015.12.11	アムバロ配合錠タナベ TS90	帯黄白		低置換度ヒドロキシプロピルセルロース，リン酸水素カルシウム水和物，ポビドン，クロスカルメロースナトリウム，軽質無水ケイ酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「テバ」	Amvalo“TEVA”	武田テバファーマ	武田薬品工業	錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1200	124584401，124584402	薬価収載2015.12.11	アムバロTV	帯黄白		軽質無水ケイ酸，結晶セルロース，酸化チタン，ステアリン酸マグネシウム，低置換度ヒドロキシプロピルセルロース，ヒプロメロース，マクロゴール6000，黄色三二酸化鉄
	アムバロ配合錠「トーワ」	Amvalo“TOWA”	東和薬品		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1218	124480901	薬価収載2015.12.11	アムバロ配合トーワ／80バルサ アムロジ5	帯黄白		低置換度ヒドロキシプロピルセルロース，結晶セルロース，クロスカルメロースNa，ヒドロキシプロピルセルロース，軽質無水ケイ酸，ステアリン酸Mg，ヒプロメロース，マクロゴール6000，タルク，酸化チタン，黄色三二酸化鉄
	アムバロ配合錠「日医工」	Amvalo	日医工		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1226	124652001	薬価収載2015.12.11	アムバロ日医工 〓360	帯黄白		結晶セルロース，低置換度ヒドロキシプロピルセルロース，炭酸マグネシウム，軽質無水ケイ酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，タルク，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「日新」	Amvalo“NISSIN”	日新製薬－山形		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1234	124563901	薬価収載2015.12.11	アムバロ配合錠NS	帯黄白		ヒドロキシプロピルセルロース，結晶セルロース，タルク，無水ケイ酸，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，三二酸化鉄，カルナウバロウ
	アムバロ配合錠「ニットー」	Amvalo「NITTO」	日東メディック		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1242	124511001	薬価収載2015.12.11	アムバロ ニットー	帯黄白		軽質無水ケイ酸，結晶セルロース，低置換度ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール6000，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「ニプロ」	Amvalo	ニプロ		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1250	124684101	薬価収載2015.12.11	アムバロ ニプロ／80バルサルタン アムロジピン5	帯黄白		低置換度ヒドロキシプロピルセルロース，結晶セルロース，酸化マグネシウム，軽質無水ケイ酸，タルク，ステアリン酸マグネシウム，ヒプロメロース，マクロゴール，酸化チタン，黄色三二酸化鉄，カルナウバロウ
	アムバロ配合錠「ファイザー」	Amvalo［Pfizer］	ファイザー		錠：内服	1錠	43.70円／錠	後劇処	選択的AT1受容体ブロッカー・持続性Ca拮抗薬合剤	214	バルサルタン・アムロジピンベシル酸塩	valsartan・amlodipine besilate	2149114F1269	124555401	薬価収載2015.12.11	アムバロ配合錠／アムバロ ファイザー	黄		結晶セルロース，低置換度ヒドロキシプロピルセルロース，軽質無水ケイ酸，タルク，ステアリン酸マグネシウム，ヒプロメロース，酸化チタン，マクロゴール4000，黄色三二酸化鉄
	アムリードクリーム1％	Amrid	摩耶堂製薬		クリーム：外用	1％1g	8.90円／g	後	フェネチルイミダゾール系抗真菌剤	265	ミコナゾール	miconazole（JP）	2655702N1078	106576304	薬価収載2009.09.25	CAR	白		自己乳化型ステアリン酸グリセリン，ポリオキシエチレンセチルエーテル，セタノール，流動パラフィン，ミリスチン酸イソプロピル，プロピルパラベン，メチルパラベン
	アムロジピンOD錠2.5mg「CH」		長生堂製薬	日本ジェネリック	口腔内崩壊錠：内服	2.5mg1錠	10.40円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3277	120184001，120184002	薬価収載2010.11.19	〓128	淡黄		D-マンニトール，合成ケイ酸アルミニウム，ヒドロキシプロピルスターチ，結晶セルロース，粉末還元麦芽糖水アメ，乳糖水和物，クロスポビドン，クロスカルメロースナトリウム，軽質無水ケイ酸，ヒドロキシプロピルセルロース，ヒプロメロース，メタクリル酸コポリマーL，エデト酸ナトリウム水和物，アスパルテーム（L-フェニルアラニン化合物），タウマチン，黄色4号（タートラジン），赤色102号，l-メントール，ステアリン酸マグネシウム
	アムロジピンOD錠2.5mg「EMEC」	Amlodipine「EMEC」	エルメッドエーザイ		口腔内崩壊錠：内服	2.5mg1錠	14.20円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3250	119730301	薬価収載2010.05.28	アムロジピンOD2.5EMEC	黄		アスパルテーム（L-フェニルアラニン化合物），黄色三二酸化鉄，カラギーナン，カルメロース，カルメロースカルシウム，香料，軽質無水ケイ酸，結晶セルロース，ステアリン酸マグネシウム，炭酸カルシウム，デンプングリコール酸ナトリウム，トウモロコシデンプン
	アムロジピンOD錠2.5mg「JG」		日本ジェネリック		口腔内崩壊錠：内服	2.5mg1錠	14.20円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3056	119385501	薬価収載2009.11.13	JG7	白～微黄白		D-マンニトール，メタケイ酸アルミン酸マグネシウム，無水リン酸水素カルシウム，タルク，酸化チタン，アルファー化デンプン，クロスポビドン，アスパルテーム（L-フェニルアラニン化合物），ステアリン酸マグネシウム，l-メントール，香料，その他4成分
	アムロジピンOD錠2.5mg「KN」	Amlodipine「KN」	小林化工		口腔内崩壊錠：内服	2.5mg1錠	10.40円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3269	119855301	薬価収載2010.05.28	アムロジピンOD2.5KN	黄		結晶セルロース，トウモロコシデンプン，デンプングリコール酸ナトリウム，カルメロース，カルメロースカルシウム，カラギーナン，炭酸カルシウム，軽質無水ケイ酸，黄色三二酸化鉄，アスパルテーム（L-フェニルアラニン化合物），ステアリン酸マグネシウム，香料
	アムロジピンOD錠2.5mg「NP」	Amlodipine	ニプロ		口腔内崩壊錠：内服	2.5mg1錠	10.40円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3072	119512501	薬価収載2009.11.13	NP331／2.5 NP-331	淡橙		D-マンニトール，結晶セルロース，クロスポビドン，アスパルテーム（L-フェニルアラニン化合物），l-メントール，ステアリン酸マグネシウム，黄色5号
	アムロジピンOD錠2.5mg「NS」	Amlodipine「NS」	日新製薬－山形	第一三共エスファ	口腔内崩壊錠：内服	2.5mg1錠	14.20円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3080	119373201，119373202	薬価収載2009.11.13	NS541	淡黄		D-マンニトール，合成ケイ酸アルミニウム，ヒドロキシプロピルスターチ，結晶セルロース，還元麦芽糖水アメ，乳糖水和物，クロスポビドン，クロスカルメロースナトリウム，軽質無水ケイ酸，ヒドロキシプロピルセルロース，ヒプロメロース，メタクリル酸コポリマーL，エデト酸ナトリウム水和物，アスパルテーム（L-フェニルアラニン化合物），タウマチン，黄色4号（タートラジン），赤色102号，l-メントール，ステアリン酸マグネシウム
	アムロジピンOD錠2.5mg「TCK」	Amlodipine	辰巳化学		口腔内崩壊錠：内服	2.5mg1錠	10.40円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3099	119313801	薬価収載2009.11.13	TU231／2.5	淡橙		D-マンニトール，結晶セルロース，クロスポビドン，アスパルテーム（L-フェニルアラニン化合物），l-メントール，ステアリン酸Mg，黄色5号
	アムロジピンOD錠2.5mg「TYK」	Amlodipine「TYK」	武田テバ薬品	武田テバファーマ，武田薬品工業	口腔内崩壊錠：内服	2.5mg1錠	10.40円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3293	119526205，119526206	薬価収載2012.04.02	TYK506	淡黄		D-マンニトール，合成ケイ酸アルミニウム，ヒドロキシプロピルスターチ，結晶セルロース，粉末還元麦芽糖水アメ，乳糖水和物，クロスポビドン，クロスカルメロースナトリウム，軽質無水ケイ酸，ヒドロキシプロピルセルロース，ヒプロメロース，メタクリル酸コポリマーL，エデト酸ナトリウム水和物，アスパルテーム（L-フェニルアラニン化合物），タウマチン，黄色4号（タートラジン），赤色102号，l-メントール，ステアリン酸マグネシウム
	アムロジピンOD錠2.5mg「YD」	Amlodipine	陽進堂		口腔内崩壊錠：内服	2.5mg1錠	10.40円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3110	119412801	薬価収載2009.11.13	YD570／2.5	淡黄		D-マンニトール，ケイ酸Al，ヒドロキシプロピルスターチ，セルロース，還元麦芽糖水アメ，乳糖水和物，クロスポビドン，クロスカルメロースNa，無水ケイ酸，ヒドロキシプロピルセルロース，ヒプロメロース，メタクリル酸共重合体L，エデト酸ナトリウム水和物，アスパルテーム（L-フェニルアラニン化合物），タウマチン，黄色4号（タートラジン），赤色102号，l-メントール，ステアリン酸Mg
	アムロジピンOD錠2.5mg「ZE」	Amlodipine「ZE」	全星薬品工業	全星薬品	口腔内崩壊錠：内服	2.5mg1錠	10.40円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3129	119592701	薬価収載2009.11.13	ZE25／2.5	淡橙		D-マンニトール，結晶セルロース，クロスポビドン，アスパルテーム（L-フェニルアラニン化合物），l-メントール，ステアリン酸マグネシウム，黄色5号
	アムロジピンOD錠2.5mg「あすか」	Amlodipine	あすか製薬	武田薬品工業	口腔内崩壊錠：内服	2.5mg1錠	14.20円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3137	119589701	薬価収載2009.11.13	AK421	淡黄		D-マンニトール，合成ケイ酸アルミニウム，ヒドロキシプロピルスターチ，結晶セルロース，粉末還元麦芽糖水アメ，乳糖水和物，クロスポビドン，クロスカルメロースナトリウム，軽質無水ケイ酸，ヒドロキシプロピルセルロース，ヒプロメロース，メタクリル酸コポリマーL，エデト酸ナトリウム水和物，アスパルテーム（L-フェニルアラニン化合物），タウマチン，黄色4号（タートラジン）アルミニウムレーキ，赤色102号アルミニウムレーキ，l-メントール，ステアリン酸マグネシウム
	アムロジピンOD錠2.5mg「アメル」	Amlodipine	共和薬品工業		口腔内崩壊錠：内服	2.5mg1錠	14.20円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3145	119491301	薬価収載2009.11.13	KW AM／OD	黄		D-マンニトール，アスパルテーム（L-フェニルアラニン化合物），ヒプロメロース，黄色4号（タートラジン）アルミニウムレーキ，結晶セルロース，l-メントール，フマル酸ステアリルナトリウム
	アムロジピンOD錠2.5mg「イセイ」	Amlodipine	コーアイセイ		口腔内崩壊錠：内服	2.5mg1錠	14.20円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3323	123607101	薬価収載2014.06.20	IC536／2.5	淡橙		D-マンニトール，結晶セルロース，クロスポビドン，アスパルテーム（L-フェニルアラニン化合物），l-メントール，ステアリン酸マグネシウム，黄色5号
	アムロジピンOD錠2.5mg「科研」	Amlodipine Besilate	大興製薬	科研製薬	口腔内崩壊錠：内服	2.5mg1錠	14.20円／錠	後局劇処	ジヒドロピリジン系Ca拮抗剤	217	アムロジピンベシル酸塩	amlodipine besilate（JP）	2171022F3153	119573601	薬価収載2009.11.13	LC1	白～微黄白		D-マンニトール，メタケイ酸アルミン酸マグネシウム，無水リン酸水素カルシウム，タルク，酸化チタン，アルファー化デンプン，クロスポビドン，アスパルテーム（L-フェニルアラニン化合物），ステアリン酸マグネシウム，香料，l-メントール，その他4成分
