院内採用状況	製品名（■/◇：一般用薬/要指導医薬品）	製品名（英名）	製造販売会社	発売・販売会社	剤形	規格単位	薬価	規制区分	薬効	薬効分類	一般名	一般名（英名）	YJコード	HOTコード	製品備考	識別コード	色	割線の有無	添加物
	コデインリン酸塩散10％	Codeine Phosphate	大日本住友製薬		散：内服	10％1g	147.10円／g	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115002B2075	185067302，185067303，185067305					乳糖水和物
	コデインリン酸塩散10％「シオノギ」【経過措置】	Codeine Phosphate「SHIONOGI」	塩野義製薬		散：内服	10％1g	147.10円／g	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115002B2113	185066603，185066604	薬価削除予定2017.03.31				乳糖水和物
	コデインリン酸塩散10％「第一三共」	Codeine Phosphate“DAIICHI SANKYO”	第一三共プロファーマ	第一三共	散：内服	10％1g	147.10円／g	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115002B2105	185065901，185065902，185065905	薬価収載2009.04.01				乳糖水和物
	コデインリン酸塩散10％「タケダ」	Codeine Phosphate	武田薬品工業		散：内服	10％1g	147.10円／g	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115002B2091	185068002，185068004，185068005，185068006	薬価収載2009.01.01				乳糖水和物
	コデインリン酸塩散10％「タナベ」	Codeine Phosphate	田辺三菱製薬工場	田辺三菱製薬	散：内服	10％1g	147.10円／g	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115002B2121	185069702，185069705，185069706	薬価収載2010.11.01				乳糖水和物
	コデインリン酸塩錠	Codeine Phosphate	大日本住友製薬		錠：内服	20mg1錠	78.10円／錠	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115001F1076	185057403					乳糖水和物，トウモロコシデンプン，ポビドン，ステアリン酸マグネシウム
	コデインリン酸塩錠20mg「シオノギ」【経過措置】	Codeine Phosphate「SHIONOGI」	塩野義製薬		錠：内服	20mg1錠	78.10円／錠	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115001F1114	185056702，185056704，185056705	薬価削除予定2017.03.31				乳糖水和物，トウモロコシデンプン，バレイショデンプン，タルク，ステアリン酸マグネシウム
	コデインリン酸塩錠20mg「第一三共」	Codeine Phosphate“DAIICHI SANKYO”	第一三共プロファーマ	第一三共	錠：内服	20mg1錠	78.10円／錠	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115001F1092	185055001，185055002，185055005	薬価収載2008.11.01	SANKYO／815 SANKYO815	白～帯黄白		ヒドロキシプロピルセルロース，タルク，ステアリン酸マグネシウム，乳糖水和物
	コデインリン酸塩錠20mg「タケダ」	Codeine Phosphate	武田薬品工業		錠：内服	20mg1錠	78.10円／錠	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115001F1106	185058102，185058104，185058105，185058106，185058107	薬価収載2009.06.01	〓871／20	白～微黄白		乳糖水和物，デキストリン，ステアリン酸マグネシウム，トウモロコシデンプン
	【削除品】コデインリン酸塩水和物「シオノギ」原末	Codeine Phosphate「SHIONOGI」	塩野義製薬		末：内服	1g	1,220.90円／g	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115001X1110		薬価削除2017.03.31				
	コデインリン酸塩水和物「第一三共」原末	Codeine Phosphate Hydrate“DAIICHI SANKYO”	第一三共プロファーマ	第一三共	末：内服	1g	1,220.90円／g	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115001X1101	185060401，185060402，185060405	薬価収載2009.08.01				
	コデインリン酸塩水和物「タケダ」原末	Codeine Phosphate Hydrate	武田薬品工業		末：内服	1g	1,220.90円／g	局劇麻処	麻薬性鎮咳剤	811	コデインリン酸塩水和物	codeine phosphate hydrate（JP）	8115001X1098	185063502，185063503，185063504，185063505	薬価収載2009.01.01				
	【削除品】ジヒドロコデインリン酸塩「シオノギ」原末	Dihydrocodeine Phosphate「SHIONOGI」	塩野義製薬		末：内服	1g	1,126.60円／g	局劇麻処	鎮咳・アヘンアルカロイド誘導体	811	ジヒドロコデインリン酸塩	dihydrocodeine phosphate（JP）	8115003X1097		薬価削除2017.03.31				
	ジヒドロコデインリン酸塩「第一三共」原末	Dihydrocodeine Phosphate“DAIICHI SANKYO”	第一三共プロファーマ	第一三共	末：内服	1g	1,126.60円／g	局劇麻処	鎮咳・アヘンアルカロイド誘導体	811	ジヒドロコデインリン酸塩	dihydrocodeine phosphate（JP）	8115003X1089	185070301，185070302，185070305	薬価収載2009.08.01				
	ジヒドロコデインリン酸塩「タケダ」原末	Dihydrocodeine Phosphate	武田薬品工業		末：内服	1g	1,126.60円／g	局劇麻処	鎮咳・アヘンアルカロイド誘導体	811	ジヒドロコデインリン酸塩	dihydrocodeine phosphate（JP）	8115003X1100	185073402，185073404，185073405	薬価収載2009.10.01				
	【削除品】ジヒドロコデインリン酸塩散10％「シオノギ」	Dihydrocodeine Phosphate「SHIONOGI」	塩野義製薬		散：内服	10％1g	155.70円／g	局劇麻処	鎮咳・アヘンアルカロイド誘導体	811	ジヒドロコデインリン酸塩	dihydrocodeine phosphate（JP）	8115004B2074		薬価削除2017.03.31				乳糖水和物
	ジヒドロコデインリン酸塩散10％「第一三共」	Dihydrocodeine Phosphate“DAIICHI SANKYO”	第一三共プロファーマ	第一三共	散：内服	10％1g	155.70円／g	局劇麻処	鎮咳・アヘンアルカロイド誘導体	811	ジヒドロコデインリン酸塩	dihydrocodeine phosphate（JP）	8115004B2066	185075801，185075802，185075805	薬価収載2009.08.01				乳糖水和物
	ジヒドロコデインリン酸塩散10％「タケダ」	Dihydrocodeine Phosphate	武田薬品工業		散：内服	10％1g	155.70円／g	局劇麻処	鎮咳・アヘンアルカロイド誘導体	811	ジヒドロコデインリン酸塩	dihydrocodeine phosphate（JP）	8115004B2082	185078902，185078903，185078904，185078905	薬価収載2009.10.01				乳糖水和物
	【削除品】弱オピスコ注射液		田辺三菱製薬工場	田辺三菱製薬	注射液：注射	1mL1管	321.00円／管	局劇麻処	鎮痛・鎮静・麻酔補助剤	811	アヘンアルカロイド塩酸塩・スコポラミン臭化水素酸塩水和物	opium alkaloids hydrochlorides・scopolamine hydrobromide hydrate	8119503A1035		薬価削除2017.03.31				pH調整剤，塩酸，水酸化ナトリウム
	弱パンスコ注	Pan－Sco	武田薬品工業		注射液：注射	1mL1管	321.00円／管	局劇麻処	鎮痛・鎮静・麻酔補助剤	811	アヘンアルカロイド塩酸塩・スコポラミン臭化水素酸塩水和物	opium alkaloids hydrochlorides・scopolamine hydrobromide hydrate	8119503A1043	185103802，185103803，185103804，185103805					pH調整剤
	弱ペチロルファン注射液	Weak Pethilorfan	武田薬品工業		注射液：注射	1mL1管	365.00円／管	麻処	鎮痛・鎮痙剤	821	ペチジン塩酸塩・レバロルファン酒石酸塩	pethidine hydrochloride・levallorphan tartrate	8219502A1028	112085102，112085103，112085104，112085105，112085106					クロロクレゾール，pH調整剤
	タペンタ錠25mg	Tapenta	ヤンセンファーマ		徐放錠：内服	25mg1錠	108.70円／錠	劇麻処	持続性癌疼痛治療剤	821	タペンタドール塩酸塩	tapentadol hydrochloride（JAN）	8219003G1024	123505001	薬価収載2014.05.23	OMJ25	白		ポリエチレンオキシド7000K，ヒプロメロース，マクロゴール6000NF，トコフェロール，ポリビニルアルコール（部分けん化物），酸化チタン，マクロゴール4000，タルク
	タペンタ錠50mg	Tapenta	ヤンセンファーマ		徐放錠：内服	50mg1錠	206.30円／錠	劇麻処	持続性癌疼痛治療剤	821	タペンタドール塩酸塩	tapentadol hydrochloride（JAN）	8219003G2020	123506701	薬価収載2014.05.23	OMJ50	白		ポリエチレンオキシド7000K，ヒプロメロース，マクロゴール6000NF，トコフェロール，ポリビニルアルコール（部分けん化物），酸化チタン，マクロゴール4000，タルク
	タペンタ錠100mg	Tapenta	ヤンセンファーマ		徐放錠：内服	100mg1錠	391.70円／錠	劇麻処	持続性癌疼痛治療剤	821	タペンタドール塩酸塩	tapentadol hydrochloride（JAN）	8219003G3027	123507401	薬価収載2014.05.23	OMJ100	薄青		ポリエチレンオキシド7000K，ヒプロメロース，マクロゴール6000NF，トコフェロール，ポリビニルアルコール（部分けん化物），酸化チタン，マクロゴール4000，タルク，食用青色2号アルミニウムレーキ
	タラモナール静注	Thalamonal	第一三共プロファーマ	第一三共	注射液：注射	2mL1管	521.00円／管	劇麻処	ノイロレプトアナルゲシア用麻酔剤	821	ドロペリドール・フェンタニルクエン酸塩	droperidol・fentanyl citrate	8219500A1037	112082001，112082002，112082003，112082004	薬価収載2009.09.25				酒石酸，パラオキシ安息香酸メチル，パラオキシ安息香酸プロピル，pH調節剤
	デュロテップMTパッチ2.1mg	Durotep MT	ヤンセンファーマ		貼付剤：外用	2.1mg1枚	1,840.40円／枚	劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S5026	118307801，118307802，118307803，118307804，118307805，118307806	薬価収載2008.06.20				アクリル酸2-エチルヘキシル・酢酸ビニル・アクリル酸2-ヒドロキシエチルコポリマー（基剤），ポリエステル／エチレン酢酸ビニル（支持体），ポリエチレンテレフタレートセパレータ（ライナー）
	デュロテップMTパッチ4.2mg	Durotep MT	ヤンセンファーマ		貼付剤：外用	4.2mg1枚	3,310.90円／枚	劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S6022	118308501，118308502，118308503，118308504，118308505，118308506	薬価収載2008.06.20				アクリル酸2-エチルヘキシル・酢酸ビニル・アクリル酸2-ヒドロキシエチルコポリマー（基剤），ポリエステル／エチレン酢酸ビニル（支持体），ポリエチレンテレフタレートセパレータ（ライナー）
	デュロテップMTパッチ8.4mg	Durotep MT	ヤンセンファーマ		貼付剤：外用	8.4mg1枚	6,229.90円／枚	劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S7029	118309201，118309202，118309203，118309204，118309205，118309206	薬価収載2008.06.20				アクリル酸2-エチルヘキシル・酢酸ビニル・アクリル酸2-ヒドロキシエチルコポリマー（基剤），ポリエステル／エチレン酢酸ビニル（支持体），ポリエチレンテレフタレートセパレータ（ライナー）
	デュロテップMTパッチ12.6mg	Durotep MT	ヤンセンファーマ		貼付剤：外用	12.6mg1枚	8,962.00円／枚	劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S8025	118310801，118310802，118310803，118310804，118310805，118310806	薬価収載2008.06.20				アクリル酸2-エチルヘキシル・酢酸ビニル・アクリル酸2-ヒドロキシエチルコポリマー（基剤），ポリエステル／エチレン酢酸ビニル（支持体），ポリエチレンテレフタレートセパレータ（ライナー）
	デュロテップMTパッチ16.8mg	Durotep MT	ヤンセンファーマ		貼付剤：外用	16.8mg1枚	11,283.10円／枚	劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S9021	118311501，118311502，118311503，118311504，118311505，118311506	薬価収載2008.06.20				アクリル酸2-エチルヘキシル・酢酸ビニル・アクリル酸2-ヒドロキシエチルコポリマー（基剤），ポリエステル／エチレン酢酸ビニル（支持体），ポリエチレンテレフタレートセパレータ（ライナー）
	ドーフル散	Dover’s powder	武田薬品工業		散：内服	1g	267.50円／g	局劇麻処	鎮痛・鎮痙・止瀉剤	811	アヘン・トコン散	opium ipecac（JP）	8119100B1042	185083303，185083304，185083305					バレイショデンプン
	ナルサス錠2mg	Narusus	第一三共プロファーマ	第一三共	徐放錠：内服	2mg1錠	202.80円／錠	劇麻処	癌疼痛治療剤	811	ヒドロモルフォン塩酸塩	hydromorphone hydrochloride（JAN）	8119003G1029	125498301	薬価収載2017.05.24	DC／E2	薄灰		D-マンニトール，ヒドロキシプロピルセルロース，ヒプロメロース酢酸エステルコハク酸エステル，黒酸化鉄，フマル酸ステアリルナトリウム
	ナルサス錠6mg	Narusus	第一三共プロファーマ	第一三共	徐放錠：内服	6mg1錠	530.20円／錠	劇麻処	癌疼痛治療剤	811	ヒドロモルフォン塩酸塩	hydromorphone hydrochloride（JAN）	8119003G2025	125499001	薬価収載2017.05.24	DC／E6	薄黄		D-マンニトール，ヒドロキシプロピルセルロース，ヒプロメロース酢酸エステルコハク酸エステル，黄色三二酸化鉄，フマル酸ステアリルナトリウム
	ナルサス錠12mg	Narusus	第一三共プロファーマ	第一三共	徐放錠：内服	12mg1錠	972.20円／錠	劇麻処	癌疼痛治療剤	811	ヒドロモルフォン塩酸塩	hydromorphone hydrochloride（JAN）	8119003G3021	125500301	薬価収載2017.05.24	DC／E12	極薄赤		D-マンニトール，ヒドロキシプロピルセルロース，ヒプロメロース酢酸エステルコハク酸エステル，三二酸化鉄，フマル酸ステアリルナトリウム
	ナルサス錠24mg	Narusus	第一三共プロファーマ	第一三共	徐放錠：内服	24mg1錠	1,782.80円／錠	劇麻処	癌疼痛治療剤	811	ヒドロモルフォン塩酸塩	hydromorphone hydrochloride（JAN）	8119003G4028	125501001	薬価収載2017.05.24	DC／E24	白～帯黄白		D-マンニトール，ヒドロキシプロピルセルロース，ヒプロメロース酢酸エステルコハク酸エステル，フマル酸ステアリルナトリウム
	ナルラピド錠1mg	Narurapid	第一三共プロファーマ	第一三共	錠：内服	1mg1錠	110.60円／錠	劇麻処	癌疼痛治療剤	811	ヒドロモルフォン塩酸塩	hydromorphone hydrochloride（JAN）	8119003F1023	125502701	薬価収載2017.05.24	DC／I1	薄黄		D-マンニトール，結晶セルロース，アルファー化デンプン，低置換度ヒドロキシプロピルセルロース，黄色三二酸化鉄，ステアリン酸マグネシウム
	ナルラピド錠2mg	Narurapid	第一三共プロファーマ	第一三共	錠：内服	2mg1錠	202.80円／錠	劇麻処	癌疼痛治療剤	811	ヒドロモルフォン塩酸塩	hydromorphone hydrochloride（JAN）	8119003F2020	125503401	薬価収載2017.05.24	DC／I2	極薄赤		D-マンニトール，結晶セルロース，アルファー化デンプン，低置換度ヒドロキシプロピルセルロース，三二酸化鉄，ステアリン酸マグネシウム
	ナルラピド錠4mg	Narurapid	第一三共プロファーマ	第一三共	錠：内服	4mg1錠	371.90円／錠	劇麻処	癌疼痛治療剤	811	ヒドロモルフォン塩酸塩	hydromorphone hydrochloride（JAN）	8119003F3026	125505801	薬価収載2017.05.24	DC／I4	白～帯黄白		D-マンニトール，結晶セルロース，アルファー化デンプン，低置換度ヒドロキシプロピルセルロース，ステアリン酸マグネシウム
	パシーフカプセル30mg	Pacif	武田薬品工業		徐放カプセル：内服	30mg1カプセル	779.90円／カプセル	劇麻処	鎮痛・鎮咳・止瀉剤	811	モルヒネ塩酸塩水和物	morphine hydrochloride hydrate（JP）	8114005N1020	117096201，117096202，117096203，117096204，117096205	薬価収載2005.12.16	30〓851 〓851	淡黄		結晶セルロース，トウモロコシデンプン，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ポビドンK30，マクロゴール6000，酒石酸，ヒプロメロース，タルク，エチルセルロース，カルボキシビニルポリマー，セタノール
	パシーフカプセル60mg	Pacif	武田薬品工業		徐放カプセル：内服	60mg1カプセル	1,393.90円／カプセル	劇麻処	鎮痛・鎮咳・止瀉剤	811	モルヒネ塩酸塩水和物	morphine hydrochloride hydrate（JP）	8114005N2027	117097901，117097902，117097903，117097904，117097905	薬価収載2005.12.16	60〓852 〓852	淡黄		結晶セルロース，トウモロコシデンプン，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ポビドンK30，マクロゴール6000，酒石酸，ヒプロメロース，タルク，エチルセルロース，カルボキシビニルポリマー，セタノール
	パシーフカプセル120mg	Pacif	武田薬品工業		徐放カプセル：内服	120mg1カプセル	2,649.80円／カプセル	劇麻処	鎮痛・鎮咳・止瀉剤	811	モルヒネ塩酸塩水和物	morphine hydrochloride hydrate（JP）	8114005N3023	117098601，117098602，117098603，117098604，117098605	薬価収載2005.12.16	120〓853 〓853	淡黄		結晶セルロース，トウモロコシデンプン，低置換度ヒドロキシプロピルセルロース，ヒドロキシプロピルセルロース，ポビドンK30，マクロゴール6000，酒石酸，ヒプロメロース，タルク，エチルセルロース，カルボキシビニルポリマー，セタノール
	パビナール・アトロピン注	Pavinal－Atropine	武田薬品工業		注射液：注射	1mL1管	365.00円／管	局劇麻処	鎮痛・鎮痙・鎮咳剤	811	複方オキシコドン・アトロピン注射液	compound oxycodone and atropine injection（JP）	8119504A1021	185108301，185108302，185108303，185108304，185108305					pH調整剤
	パビナール注	Pavinal	武田薬品工業		注射液：注射	1mL1管	343.00円／管	局劇麻処	鎮痛・鎮咳剤	811	複方オキシコドン注射液	compound oxycodone injection（JP）	8119500A1023	185088801，185088802，185088804，185088805，185088806					pH調整剤
	パンアト注	Panat	武田薬品工業		注射液：注射	1mL1管	304.00円／管	局劇麻処	鎮痛・鎮痙・鎮静剤	811	アヘンアルカロイド塩酸塩・アトロピン硫酸塩水和物	opium alkaloids hydrochlorides・atropine sulfate hydrate	8119501A1052	185093202，185093203，185093204，185093205，185093206					pH調整剤
	パンオピン	Pan－Opin	武田薬品工業		末：内服	1g	1,335.90円／g	局劇麻処	鎮痛・鎮痙・鎮静剤	811	アヘンアルカロイド塩酸塩	opium alkaloids hydrochlorides（JP）	8114001X1023	185018501，185018502，185018503，185018504，185018505					
	パンオピン皮下注20mg	Pan－Opin	武田薬品工業		注射液：注射	2％1mL1管	309.00円／管	局劇麻処	鎮痛・鎮痙・鎮静剤	811	アヘンアルカロイド塩酸塩	opium alkaloids hydrochlorides（JP）	8114400A1070	185038302，185038303，185038304，185038305，185038306	薬価収載2009.01.01				pH調整剤
	パンスコ注	Pan－Sco	武田薬品工業		注射液：注射	1mL1管	348.00円／管	局劇麻処	鎮痛・鎮静・麻酔補助剤	811	アヘンアルカロイド塩酸塩・スコポラミン臭化水素酸塩水和物	opium alkaloids hydrochlorides・scopolamine hydrobromide hydrate	8119502A1049	185098702，185098703，185098704，185098705，185098706					pH調整剤
	ピーガード錠20mg【経過措置】	P Guard	田辺三菱製薬工場	田辺三菱製薬	錠：内服	20mg1錠	504.40円／錠	劇麻処	持続性癌疼痛治療剤	811	モルヒネ硫酸塩水和物	morphine sulfate hydrate（JP）	8114004F1021	116588301，116588302，116588303，116588304	薬価削除予定2018.03.31	TA M20 TAM20	淡黄～黄		エチルバニリン，コハク酸，ステアリン酸マグネシウム，炭酸水素ナトリウム，乳糖水和物，ポビドン，その他6成分
	ピーガード錠30mg【経過措置】	P Guard	田辺三菱製薬工場	田辺三菱製薬	錠：内服	30mg1錠	720.10円／錠	劇麻処	持続性癌疼痛治療剤	811	モルヒネ硫酸塩水和物	morphine sulfate hydrate（JP）	8114004F2028	116589001，116589002，116589003	薬価削除予定2018.03.31	TA M30 TAM30	赤褐～褐		エチルバニリン，コハク酸，ステアリン酸マグネシウム，炭酸水素ナトリウム，乳糖水和物，ポビドン，その他6成分
	ピーガード錠60mg【経過措置】	P Guard	田辺三菱製薬工場	田辺三菱製薬	錠：内服	60mg1錠	1,343.00円／錠	劇麻処	持続性癌疼痛治療剤	811	モルヒネ硫酸塩水和物	morphine sulfate hydrate（JP）	8114004F3024	116590601，116590602，116590603	薬価削除予定2018.03.31	TA M60 TAM60	淡緑～灰緑		青色二号アルミニウムレーキ，エチルバニリン，コハク酸，ステアリン酸マグネシウム，炭酸水素ナトリウム，乳糖水和物，ポビドン，その他6成分
	ピーガード錠120mg【経過措置】	P Guard	田辺三菱製薬工場	田辺三菱製薬	錠：内服	120mg1錠	2,438.00円／錠	劇麻処	持続性癌疼痛治療剤	811	モルヒネ硫酸塩水和物	morphine sulfate hydrate（JP）	8114004F4020	116591301，116591302，116591303	薬価削除予定2018.03.31	TA M120 TAM120	淡青～青		青色二号アルミニウムレーキ，エチルバニリン，コハク酸，ステアリン酸マグネシウム，炭酸水素ナトリウム，乳糖水和物，ポビドン，その他5成分
	フェンタニル1日用テープ0.84mg「明治」	Fentanyl「MEIJI」	祐徳薬品工業	Meiji Seikaファルマ	貼付剤：外用	0.84mg1枚	273.60円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700T1034	125050301	薬価収載2016.06.17	MS102	微黄半透明(白)		スチレン・イソプレン・スチレンブロック共重合体，テルペン樹脂，流動パラフィン，ジブチルヒドロキシトルエン，その他3成分，ポリエチレンテレフタレート／エチレン酢酸ビニル共重合体，ポリエチレンテレフタレートセパレータ
	フェンタニル1日用テープ1.7mg「明治」	Fentanyl「MEIJI」	祐徳薬品工業	Meiji Seikaファルマ	貼付剤：外用	1.7mg1枚	515.40円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700T2030	125051001	薬価収載2016.06.17	MS103	微黄半透明(白)		スチレン・イソプレン・スチレンブロック共重合体，テルペン樹脂，流動パラフィン，ジブチルヒドロキシトルエン，その他3成分，ポリエチレンテレフタレート／エチレン酢酸ビニル共重合体，ポリエチレンテレフタレートセパレータ
	フェンタニル1日用テープ3.4mg「明治」	Fentanyl「MEIJI」	祐徳薬品工業	Meiji Seikaファルマ	貼付剤：外用	3.4mg1枚	960.60円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700T3037	125052701	薬価収載2016.06.17	MS104	微黄半透明(白)		スチレン・イソプレン・スチレンブロック共重合体，テルペン樹脂，流動パラフィン，ジブチルヒドロキシトルエン，その他3成分，ポリエチレンテレフタレート／エチレン酢酸ビニル共重合体，ポリエチレンテレフタレートセパレータ
	フェンタニル1日用テープ5mg「明治」	Fentanyl「MEIJI」	祐徳薬品工業	Meiji Seikaファルマ	貼付剤：外用	5mg1枚	1,358.40円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700T4033	125053401	薬価収載2016.06.17	MS105	微黄半透明(白)		スチレン・イソプレン・スチレンブロック共重合体，テルペン樹脂，流動パラフィン，ジブチルヒドロキシトルエン，その他3成分，ポリエチレンテレフタレート／エチレン酢酸ビニル共重合体，ポリエチレンテレフタレートセパレータ
	フェンタニル1日用テープ6.7mg「明治」	Fentanyl「MEIJI」	祐徳薬品工業	Meiji Seikaファルマ	貼付剤：外用	6.7mg1枚	1,766.80円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700T5030	125054101	薬価収載2016.06.17	MS106	微黄半透明(白)		スチレン・イソプレン・スチレンブロック共重合体，テルペン樹脂，流動パラフィン，ジブチルヒドロキシトルエン，その他3成分，ポリエチレンテレフタレート／エチレン酢酸ビニル共重合体，ポリエチレンテレフタレートセパレータ
	フェンタニル3日用テープ2.1mg「HMT」		久光製薬		貼付剤：外用	2.1mg1枚	1,241.30円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S5034	121779701	薬価収載2012.06.22	HP3181T	淡桃		アクリル酸2-エチルヘキシル・メタクリル酸2-エチルヘキシル・メタクリル酸ドデシル共重合体，タルク
	フェンタニル3日用テープ2.1mg「テルモ」	Fentanyl	帝國製薬	テルモ	貼付剤：外用	2.1mg1枚	1,241.30円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S5050	123052901	薬価収載2013.12.13				スチレン・イソプレン・スチレンブロック共重合体，流動パラフィン，水素添加ロジングリセリンエステル，テルペン樹脂，ポリブテン，ジブチルヒドロキシトルエン
	フェンタニル3日用テープ2.1mg「明治」	Fentanyl「MEIJI」	祐徳薬品工業	Meiji Seikaファルマ	貼付剤：外用	2.1mg1枚	1,241.30円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S5042	122282101	薬価収載2013.06.21	MS051	微黄半透明(淡黄)		スチレン・イソプレン・スチレンブロック共重合体，テルペン樹脂，流動パラフィン，ジブチルヒドロキシトルエン，その他3成分，ポリエチレンテレフタレート／エチレン酢酸ビニル共重合体，ポリエチレンテレフタレートセパレータ
	フェンタニル3日用テープ4.2mg「HMT」		久光製薬		貼付剤：外用	4.2mg1枚	2,299.00円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S6030	121780301	薬価収載2012.06.22	HP3182T	淡桃		アクリル酸2-エチルヘキシル・メタクリル酸2-エチルヘキシル・メタクリル酸ドデシル共重合体，タルク
	フェンタニル3日用テープ4.2mg「テルモ」	Fentanyl	帝國製薬	テルモ	貼付剤：外用	4.2mg1枚	2,299.00円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S6057	123053601	薬価収載2013.12.13				スチレン・イソプレン・スチレンブロック共重合体，流動パラフィン，水素添加ロジングリセリンエステル，テルペン樹脂，ポリブテン，ジブチルヒドロキシトルエン
	フェンタニル3日用テープ4.2mg「明治」	Fentanyl「MEIJI」	祐徳薬品工業	Meiji Seikaファルマ	貼付剤：外用	4.2mg1枚	2,299.00円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S6049	122283801	薬価収載2013.06.21	MS052	微黄半透明(淡黄)		スチレン・イソプレン・スチレンブロック共重合体，テルペン樹脂，流動パラフィン，ジブチルヒドロキシトルエン，その他3成分，ポリエチレンテレフタレート／エチレン酢酸ビニル共重合体，ポリエチレンテレフタレートセパレータ
	フェンタニル3日用テープ8.4mg「HMT」		久光製薬		貼付剤：外用	8.4mg1枚	4,286.50円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S7037	121781001	薬価収載2012.06.22	HP3184T	淡桃		アクリル酸2-エチルヘキシル・メタクリル酸2-エチルヘキシル・メタクリル酸ドデシル共重合体，タルク
	フェンタニル3日用テープ8.4mg「テルモ」	Fentanyl	帝國製薬	テルモ	貼付剤：外用	8.4mg1枚	4,286.50円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S7053	123054301	薬価収載2013.12.13				スチレン・イソプレン・スチレンブロック共重合体，流動パラフィン，水素添加ロジングリセリンエステル，テルペン樹脂，ポリブテン，ジブチルヒドロキシトルエン
	フェンタニル3日用テープ8.4mg「明治」	Fentanyl「MEIJI」	祐徳薬品工業	Meiji Seikaファルマ	貼付剤：外用	8.4mg1枚	4,286.50円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S7045	122284501	薬価収載2013.06.21	MS053	微黄半透明(淡黄)		スチレン・イソプレン・スチレンブロック共重合体，テルペン樹脂，流動パラフィン，ジブチルヒドロキシトルエン，その他3成分，ポリエチレンテレフタレート／エチレン酢酸ビニル共重合体，ポリエチレンテレフタレートセパレータ
	フェンタニル3日用テープ12.6mg「HMT」		久光製薬		貼付剤：外用	12.6mg1枚	6,080.20円／枚	後劇麻処	経皮吸収型持続性癌疼痛治療剤	821	フェンタニル	fentanyl（JAN）	8219700S8033	121782701	薬価収載2012.06.22	HP3186T	淡桃		アクリル酸2-エチルヘキシル・メタクリル酸2-エチルヘキシル・メタクリル酸ドデシル共重合体，タルク
